"acfrequency";"number";"T";"r Pin1";"i Pin1"
2.386e+08;19;-55;0.0313212;-0.000190692
2.584e+08;19;-55;0.0316198;-0.000289988
2.782e+08;19;-55;0.0319413;-0.000411084
2.98e+08;19;-55;0.032285;-0.000556342
3.178e+08;19;-55;0.0326502;-0.000728264
3.376e+08;19;-55;0.0330362;-0.000929491
3.574e+08;19;-55;0.0334416;-0.0011628
3.772e+08;19;-55;0.0338653;-0.0014311
3.97e+08;19;-55;0.0343053;-0.00173742
4.168e+08;19;-55;0.0347598;-0.00208487
4.366e+08;19;-55;0.0352261;-0.00247664
4.564e+08;19;-55;0.0357014;-0.00291593
4.762e+08;19;-55;0.0361822;-0.00340591
4.96e+08;19;-55;0.0366645;-0.00394966
5.158e+08;19;-55;0.0371437;-0.00455007
5.356e+08;19;-55;0.0376145;-0.00520975
5.554e+08;19;-55;0.038071;-0.00593092
5.752e+08;19;-55;0.0385067;-0.00671525
5.95e+08;19;-55;0.0389144;-0.00756376
6.148e+08;19;-55;0.0392863;-0.00847662
6.346e+08;19;-55;0.0396141;-0.00945301
6.544e+08;19;-55;0.0398892;-0.010491
6.742e+08;19;-55;0.0401027;-0.0115872
6.94e+08;19;-55;0.040246;-0.0127371
7.138e+08;19;-55;0.0403104;-0.0139345
7.336e+08;19;-55;0.0402881;-0.0151717
7.534e+08;19;-55;0.040172;-0.0164395
7.732e+08;19;-55;0.0399563;-0.0177276
7.93e+08;19;-55;0.0396366;-0.0190241
8.128e+08;19;-55;0.0392104;-0.0203166
8.326e+08;19;-55;0.0386771;-0.0215919
8.524e+08;19;-55;0.0380383;-0.0228368
8.722e+08;19;-55;0.0372976;-0.0240383
8.92e+08;19;-55;0.0364608;-0.025184
9.118e+08;19;-55;0.0355355;-0.0262628
9.316e+08;19;-55;0.034531;-0.0272648
9.514e+08;19;-55;0.0334579;-0.0281819
9.712e+08;19;-55;0.0323276;-0.029008
9.91e+08;19;-55;0.0311521;-0.029739
1.0108e+09;19;-55;0.0299436;-0.0303724
1.0306e+09;19;-55;0.0287139;-0.0309081
1.0504e+09;19;-55;0.0274744;-0.0313474
1.0702e+09;19;-55;0.0262354;-0.0316931
1.09e+09;19;-55;0.0250066;-0.0319493
1.1098e+09;19;-55;0.0237963;-0.0321212
1.1296e+09;19;-55;0.0226115;-0.0322145
1.1494e+09;19;-55;0.0214582;-0.0322355
1.1692e+09;19;-55;0.0203413;-0.0321907
1.189e+09;19;-55;0.0192644;-0.0320868
1.2088e+09;19;-55;0.0182301;-0.0319303
1.2286e+09;19;-55;0.0172403;-0.0317274
1.2484e+09;19;-55;0.016296;-0.0314843
1.2682e+09;19;-55;0.0153974;-0.0312064
1.288e+09;19;-55;0.0145445;-0.0308992
1.3078e+09;19;-55;0.0137366;-0.0305672
1.3276e+09;19;-55;0.0129725;-0.0302149
1.3474e+09;19;-55;0.012251;-0.0298462
1.3672e+09;19;-55;0.0115705;-0.0294646
1.387e+09;19;-55;0.0109294;-0.0290731
1.4068e+09;19;-55;0.010326;-0.0286746
1.4266e+09;19;-55;0.00975838;-0.0282714
1.4464e+09;19;-55;0.00922471;-0.0278656
1.4662e+09;19;-55;0.00872318;-0.027459
1.486e+09;19;-55;0.00825197;-0.027053
1.5058e+09;19;-55;0.00780933;-0.0266491
1.5256e+09;19;-55;0.00739356;-0.0262484
1.5454e+09;19;-55;0.00700304;-0.0258517
1.5652e+09;19;-55;0.0066362;-0.0254598
1.585e+09;19;-55;0.00629156;-0.0250735
1.6048e+09;19;-55;0.00596771;-0.0246931
1.6246e+09;19;-55;0.00566332;-0.0243191
1.6444e+09;19;-55;0.00537716;-0.0239518
1.6642e+09;19;-55;0.00510803;-0.0235914
1.684e+09;19;-55;0.00485483;-0.0232382
1.7038e+09;19;-55;0.00461654;-0.0228923
1.7236e+09;19;-55;0.00439218;-0.0225536
1.7434e+09;19;-55;0.00418085;-0.0222222
1.7632e+09;19;-55;0.00398171;-0.0218982
1.783e+09;19;-55;0.00379396;-0.0215814
1.8028e+09;19;-55;0.00361688;-0.0212719
1.8226e+09;19;-55;0.00344978;-0.0209694
1.8424e+09;19;-55;0.00329201;-0.020674
1.8622e+09;19;-55;0.003143;-0.0203855
1.882e+09;19;-55;0.00300217;-0.0201037
1.9018e+09;19;-55;0.00286902;-0.0198286
1.9216e+09;19;-55;0.00274307;-0.0195599
1.9414e+09;19;-55;0.00262386;-0.0192977
1.9612e+09;19;-55;0.00251099;-0.0190416
1.981e+09;19;-55;0.00240405;-0.0187915
2.0008e+09;19;-55;0.00230269;-0.0185474
2.0206e+09;19;-55;0.00220658;-0.0183089
2.0404e+09;19;-55;0.00211539;-0.0180761
2.0602e+09;19;-55;0.00202883;-0.0178487
2.08e+09;19;-55;0.00194663;-0.0176265
2.0998e+09;19;-55;0.00186853;-0.0174095
2.1196e+09;19;-55;0.00179429;-0.0171975
2.1394e+09;19;-55;0.00172368;-0.0169904
2.1592e+09;19;-55;0.00165651;-0.0167879
2.179e+09;19;-55;0.00159257;-0.0165901
2.1988e+09;19;-55;0.00153167;-0.0163966
2.2186e+09;19;-55;0.00147366;-0.0162075
2.2384e+09;19;-55;0.00141836;-0.0160226
2.2582e+09;19;-55;0.00136564;-0.0158417
2.278e+09;19;-55;0.00131534;-0.0156648
2.2978e+09;19;-55;0.00126733;-0.0154918
2.3176e+09;19;-55;0.0012215;-0.0153224
2.3374e+09;19;-55;0.00117772;-0.0151567
2.3572e+09;19;-55;0.00113589;-0.0149944
2.377e+09;19;-55;0.0010959;-0.0148356
2.3968e+09;19;-55;0.00105766;-0.0146801
2.4166e+09;19;-55;0.00102108;-0.0145278
2.4364e+09;19;-55;0.000986072;-0.0143787
2.4562e+09;19;-55;0.000952553;-0.0142325
2.476e+09;19;-55;0.000920451;-0.0140893
2.4958e+09;19;-55;0.000889693;-0.013949
2.5156e+09;19;-55;0.000860214;-0.0138115
2.5354e+09;19;-55;0.00083195;-0.0136766
2.5552e+09;19;-55;0.000804842;-0.0135444
2.575e+09;19;-55;0.000778832;-0.0134148
2.5948e+09;19;-55;0.00075387;-0.0132876
2.6146e+09;19;-55;0.000729903;-0.0131629
2.6344e+09;19;-55;0.000706885;-0.0130405
2.6542e+09;19;-55;0.000684771;-0.0129205
2.674e+09;19;-55;0.000663519;-0.0128026
2.6938e+09;19;-55;0.000643089;-0.0126869
2.7136e+09;19;-55;0.000623442;-0.0125733
2.7334e+09;19;-55;0.000604544;-0.0124618
2.7532e+09;19;-55;0.00058636;-0.0123523
2.773e+09;19;-55;0.000568857;-0.0122447
2.7928e+09;19;-55;0.000552006;-0.0121391
2.8126e+09;19;-55;0.000535777;-0.0120352
2.8324e+09;19;-55;0.000520144;-0.0119332
2.8522e+09;19;-55;0.000505079;-0.011833
2.872e+09;19;-55;0.000490558;-0.0117344
2.8918e+09;19;-55;0.000476558;-0.0116376
2.9116e+09;19;-55;0.000463057;-0.0115423
2.9314e+09;19;-55;0.000450033;-0.0114487
2.9512e+09;19;-55;0.000437466;-0.0113566
2.971e+09;19;-55;0.000425336;-0.011266
2.9908e+09;19;-55;0.000413627;-0.0111769
3.0106e+09;19;-55;0.00040232;-0.0110892
3.0304e+09;19;-55;0.000391398;-0.0110029
3.0502e+09;19;-55;0.000380847;-0.010918
3.07e+09;19;-55;0.00037065;-0.0108345
3.0898e+09;19;-55;0.000360795;-0.0107522
3.1096e+09;19;-55;0.000351266;-0.0106712
3.1294e+09;19;-55;0.000342052;-0.0105915
3.1492e+09;19;-55;0.000333139;-0.010513
3.169e+09;19;-55;0.000324517;-0.0104357
3.1888e+09;19;-55;0.000316173;-0.0103596
3.2086e+09;19;-55;0.000308096;-0.0102845
3.2284e+09;19;-55;0.000300278;-0.0102107
3.2482e+09;19;-55;0.000292707;-0.0101379
3.268e+09;19;-55;0.000285375;-0.0100661
3.2878e+09;19;-55;0.000278272;-0.00999542
3.3076e+09;19;-55;0.00027139;-0.00992574
3.3274e+09;19;-55;0.00026472;-0.00985706
3.3472e+09;19;-55;0.000258255;-0.00978936
3.367e+09;19;-55;0.000251987;-0.00972261
3.3868e+09;19;-55;0.000245909;-0.0096568
3.4066e+09;19;-55;0.000240015;-0.0095919
3.4264e+09;19;-55;0.000234296;-0.0095279
3.4462e+09;19;-55;0.000228748;-0.00946477
3.466e+09;19;-55;0.000223364;-0.00940251
3.4858e+09;19;-55;0.000218139;-0.00934108
3.5056e+09;19;-55;0.000213066;-0.00928048
3.5254e+09;19;-55;0.00020814;-0.00922069
3.5452e+09;19;-55;0.000203357;-0.0091617
3.565e+09;19;-55;0.000198711;-0.00910347
3.5848e+09;19;-55;0.000194197;-0.00904601
3.6046e+09;19;-55;0.000189812;-0.0089893
3.6244e+09;19;-55;0.00018555;-0.00893331
3.6442e+09;19;-55;0.000181408;-0.00887804
3.664e+09;19;-55;0.000177382;-0.00882348
3.6838e+09;19;-55;0.000173467;-0.0087696
3.7036e+09;19;-55;0.00016966;-0.00871641
3.7234e+09;19;-55;0.000165957;-0.00866387
3.7432e+09;19;-55;0.000162355;-0.00861199
3.763e+09;19;-55;0.000158851;-0.00856074
3.7828e+09;19;-55;0.000155442;-0.00851013
3.8026e+09;19;-55;0.000152123;-0.00846012
3.8224e+09;19;-55;0.000148894;-0.00841072
3.8422e+09;19;-55;0.00014575;-0.00836192
3.862e+09;19;-55;0.000142689;-0.0083137
3.8818e+09;19;-55;0.000139708;-0.00826605
3.9016e+09;19;-55;0.000136805;-0.00821896
3.9214e+09;19;-55;0.000133977;-0.00817242
3.9412e+09;19;-55;0.000131223;-0.00812642
3.961e+09;19;-55;0.000128539;-0.00808096
3.9808e+09;19;-55;0.000125924;-0.00803602
4.0006e+09;19;-55;0.000123375;-0.00799159
4.0204e+09;19;-55;0.000120891;-0.00794767
4.0402e+09;19;-55;0.000118469;-0.00790424
4.06e+09;19;-55;0.000116108;-0.00786131
4.0798e+09;19;-55;0.000113805;-0.00781885
4.0996e+09;19;-55;0.00011156;-0.00777686
4.1194e+09;19;-55;0.00010937;-0.00773533
4.1392e+09;19;-55;0.000107233;-0.00769427
4.159e+09;19;-55;0.000105149;-0.00765365
4.1788e+09;19;-55;0.000103116;-0.00761346
4.1986e+09;19;-55;0.000101131;-0.00757372
4.2184e+09;19;-55;9.91945e-05;-0.0075344
4.2382e+09;19;-55;9.73041e-05;-0.0074955
4.258e+09;19;-55;9.54587e-05;-0.00745701
4.2778e+09;19;-55;9.3657e-05;-0.00741892
4.2976e+09;19;-55;9.18978e-05;-0.00738124
4.3174e+09;19;-55;9.01799e-05;-0.00734395
4.3372e+09;19;-55;8.85022e-05;-0.00730705
4.357e+09;19;-55;8.68634e-05;-0.00727052
4.3768e+09;19;-55;8.52625e-05;-0.00723437
4.3966e+09;19;-55;8.36985e-05;-0.00719859
4.4164e+09;19;-55;8.21703e-05;-0.00716318
4.4362e+09;19;-55;8.0677e-05;-0.00712812
4.456e+09;19;-55;7.92175e-05;-0.00709341
4.4758e+09;19;-55;7.77911e-05;-0.00705905
4.4956e+09;19;-55;7.63968e-05;-0.00702503
4.5154e+09;19;-55;7.50336e-05;-0.00699135
4.5352e+09;19;-55;7.37009e-05;-0.006958
4.555e+09;19;-55;7.23977e-05;-0.00692498
4.5748e+09;19;-55;7.11233e-05;-0.00689227
4.5946e+09;19;-55;6.9877e-05;-0.00685989
4.6144e+09;19;-55;6.86579e-05;-0.00682781
4.6342e+09;19;-55;6.74654e-05;-0.00679604
4.654e+09;19;-55;6.62988e-05;-0.00676458
4.6738e+09;19;-55;6.51573e-05;-0.00673341
4.6936e+09;19;-55;6.40405e-05;-0.00670254
4.7134e+09;19;-55;6.29475e-05;-0.00667196
4.7332e+09;19;-55;6.18778e-05;-0.00664167
4.753e+09;19;-55;6.08309e-05;-0.00661165
4.7728e+09;19;-55;5.9806e-05;-0.00658192
4.7926e+09;19;-55;5.88028e-05;-0.00655245
4.8124e+09;19;-55;5.78206e-05;-0.00652326
4.8322e+09;19;-55;5.68588e-05;-0.00649434
4.852e+09;19;-55;5.59171e-05;-0.00646568
4.8718e+09;19;-55;5.49948e-05;-0.00643727
4.8916e+09;19;-55;5.40915e-05;-0.00640912
4.9114e+09;19;-55;5.32068e-05;-0.00638123
4.9312e+09;19;-55;5.23401e-05;-0.00635358
4.951e+09;19;-55;5.14911e-05;-0.00632618
4.9708e+09;19;-55;5.06593e-05;-0.00629902
4.9906e+09;19;-55;4.98442e-05;-0.00627209
5.0104e+09;19;-55;4.90456e-05;-0.00624541
5.0302e+09;19;-55;4.82629e-05;-0.00621895
5.05e+09;19;-55;4.74958e-05;-0.00619273
5.0698e+09;19;-55;4.6744e-05;-0.00616673
5.0896e+09;19;-55;4.6007e-05;-0.00614095
5.1094e+09;19;-55;4.52846e-05;-0.0061154
5.1292e+09;19;-55;4.45763e-05;-0.00609006
5.149e+09;19;-55;4.38818e-05;-0.00606494
5.1688e+09;19;-55;4.32009e-05;-0.00604002
5.1886e+09;19;-55;4.25331e-05;-0.00601532
5.2084e+09;19;-55;4.18783e-05;-0.00599083
5.2282e+09;19;-55;4.1236e-05;-0.00596653
5.248e+09;19;-55;4.06061e-05;-0.00594244
5.2678e+09;19;-55;3.99882e-05;-0.00591855
5.2876e+09;19;-55;3.9382e-05;-0.00589486
5.3074e+09;19;-55;3.87873e-05;-0.00587135
5.3272e+09;19;-55;3.82038e-05;-0.00584804
5.347e+09;19;-55;3.76313e-05;-0.00582492
5.3668e+09;19;-55;3.70694e-05;-0.00580199
5.3866e+09;19;-55;3.65181e-05;-0.00577924
5.4064e+09;19;-55;3.5977e-05;-0.00575667
5.4262e+09;19;-55;3.5446e-05;-0.00573428
5.446e+09;19;-55;3.49247e-05;-0.00571207
5.4658e+09;19;-55;3.4413e-05;-0.00569003
5.4856e+09;19;-55;3.39106e-05;-0.00566817
5.5054e+09;19;-55;3.34174e-05;-0.00564648
5.5252e+09;19;-55;3.29332e-05;-0.00562496
5.545e+09;19;-55;3.24578e-05;-0.00560361
5.5648e+09;19;-55;3.19909e-05;-0.00558242
5.5846e+09;19;-55;3.15324e-05;-0.00556139
5.6044e+09;19;-55;3.10821e-05;-0.00554053
5.6242e+09;19;-55;3.06398e-05;-0.00551983
5.644e+09;19;-55;3.02054e-05;-0.00549928
5.6638e+09;19;-55;2.97787e-05;-0.00547889
5.6836e+09;19;-55;2.93595e-05;-0.00545866
5.7034e+09;19;-55;2.89477e-05;-0.00543857
5.7232e+09;19;-55;2.85431e-05;-0.00541864
5.743e+09;19;-55;2.81456e-05;-0.00539886
5.7628e+09;19;-55;2.7755e-05;-0.00537922
5.7826e+09;19;-55;2.73711e-05;-0.00535973
5.8024e+09;19;-55;2.69939e-05;-0.00534038
5.8222e+09;19;-55;2.66232e-05;-0.00532118
5.842e+09;19;-55;2.62588e-05;-0.00530211
5.8618e+09;19;-55;2.59007e-05;-0.00528319
5.8816e+09;19;-55;2.55487e-05;-0.0052644
5.9014e+09;19;-55;2.52026e-05;-0.00524575
5.9212e+09;19;-55;2.48624e-05;-0.00522723
5.941e+09;19;-55;2.45279e-05;-0.00520885
5.9608e+09;19;-55;2.41991e-05;-0.0051906
5.9806e+09;19;-55;2.38757e-05;-0.00517248
6.0004e+09;19;-55;2.35578e-05;-0.00515448
6.0202e+09;19;-55;2.32451e-05;-0.00513662
6.04e+09;19;-55;2.29376e-05;-0.00511888
6.0598e+09;19;-55;2.26352e-05;-0.00510126
6.0796e+09;19;-55;2.23378e-05;-0.00508377
6.0994e+09;19;-55;2.20453e-05;-0.0050664
6.1192e+09;19;-55;2.17575e-05;-0.00504916
6.139e+09;19;-55;2.14745e-05;-0.00503203
6.1588e+09;19;-55;2.1196e-05;-0.00501502
6.1786e+09;19;-55;2.09221e-05;-0.00499812
6.1984e+09;19;-55;2.06525e-05;-0.00498134
6.2182e+09;19;-55;2.03873e-05;-0.00496468
6.238e+09;19;-55;2.01264e-05;-0.00494813
6.2578e+09;19;-55;1.98696e-05;-0.00493169
6.2776e+09;19;-55;1.9617e-05;-0.00491537
6.2974e+09;19;-55;1.93683e-05;-0.00489915
6.3172e+09;19;-55;1.91236e-05;-0.00488304
6.337e+09;19;-55;1.88827e-05;-0.00486704
6.3568e+09;19;-55;1.86456e-05;-0.00485115
6.3766e+09;19;-55;1.84123e-05;-0.00483536
6.3964e+09;19;-55;1.81825e-05;-0.00481967
6.4162e+09;19;-55;1.79564e-05;-0.00480409
6.436e+09;19;-55;1.77338e-05;-0.00478861
6.4558e+09;19;-55;1.75146e-05;-0.00477324
6.4756e+09;19;-55;1.72988e-05;-0.00475796
6.4954e+09;19;-55;1.70863e-05;-0.00474278
6.5152e+09;19;-55;1.68771e-05;-0.0047277
6.535e+09;19;-55;1.66711e-05;-0.00471272
6.5548e+09;19;-55;1.64682e-05;-0.00469784
6.5746e+09;19;-55;1.62685e-05;-0.00468305
6.5944e+09;19;-55;1.60717e-05;-0.00466835
6.6142e+09;19;-55;1.58779e-05;-0.00465375
6.634e+09;19;-55;1.5687e-05;-0.00463924
6.6538e+09;19;-55;1.5499e-05;-0.00462483
6.6736e+09;19;-55;1.53138e-05;-0.0046105
6.6934e+09;19;-55;1.51314e-05;-0.00459626
6.7132e+09;19;-55;1.49517e-05;-0.00458212
6.733e+09;19;-55;1.47746e-05;-0.00456806
6.7528e+09;19;-55;1.46002e-05;-0.00455409
6.7726e+09;19;-55;1.44283e-05;-0.00454021
6.7924e+09;19;-55;1.4259e-05;-0.00452641
6.8122e+09;19;-55;1.40922e-05;-0.00451269
6.832e+09;19;-55;1.39277e-05;-0.00449907
6.8518e+09;19;-55;1.37657e-05;-0.00448552
6.8716e+09;19;-55;1.36061e-05;-0.00447206
6.8914e+09;19;-55;1.34487e-05;-0.00445868
6.9112e+09;19;-55;1.32936e-05;-0.00444538
6.931e+09;19;-55;1.31408e-05;-0.00443216
6.9508e+09;19;-55;1.29901e-05;-0.00441902
6.9706e+09;19;-55;1.28416e-05;-0.00440596
6.9904e+09;19;-55;1.26953e-05;-0.00439298
7.0102e+09;19;-55;1.2551e-05;-0.00438007
7.03e+09;19;-55;1.24087e-05;-0.00436725
7.0498e+09;19;-55;1.22685e-05;-0.0043545
7.0696e+09;19;-55;1.21303e-05;-0.00434182
7.0894e+09;19;-55;1.1994e-05;-0.00432922
7.1092e+09;19;-55;1.18596e-05;-0.00431669
7.129e+09;19;-55;1.1727e-05;-0.00430424
7.1488e+09;19;-55;1.15964e-05;-0.00429186
7.1686e+09;19;-55;1.14675e-05;-0.00427955
7.1884e+09;19;-55;1.13405e-05;-0.00426731
7.2082e+09;19;-55;1.12152e-05;-0.00425515
7.228e+09;19;-55;1.10916e-05;-0.00424305
7.2478e+09;19;-55;1.09697e-05;-0.00423103
7.2676e+09;19;-55;1.08495e-05;-0.00421907
7.2874e+09;19;-55;1.0731e-05;-0.00420718
7.3072e+09;19;-55;1.06141e-05;-0.00419536
7.327e+09;19;-55;1.04987e-05;-0.00418361
7.3468e+09;19;-55;1.03849e-05;-0.00417192
7.3666e+09;19;-55;1.02727e-05;-0.0041603
7.3864e+09;19;-55;1.0162e-05;-0.00414875
7.4062e+09;19;-55;1.00527e-05;-0.00413726
7.426e+09;19;-55;9.94497e-06;-0.00412583
7.4458e+09;19;-55;9.83864e-06;-0.00411447
7.4656e+09;19;-55;9.73374e-06;-0.00410317
7.4854e+09;19;-55;9.63023e-06;-0.00409194
7.5052e+09;19;-55;9.5281e-06;-0.00408076
7.525e+09;19;-55;9.42732e-06;-0.00406965
7.5448e+09;19;-55;9.32787e-06;-0.0040586
7.5646e+09;19;-55;9.22973e-06;-0.00404761
7.5844e+09;19;-55;9.13288e-06;-0.00403668
7.6042e+09;19;-55;9.03729e-06;-0.00402582
7.624e+09;19;-55;8.94296e-06;-0.00401501
7.6438e+09;19;-55;8.84986e-06;-0.00400425
7.6636e+09;19;-55;8.75797e-06;-0.00399356
7.6834e+09;19;-55;8.66727e-06;-0.00398293
7.7032e+09;19;-55;8.57774e-06;-0.00397235
7.723e+09;19;-55;8.48937e-06;-0.00396183
7.7428e+09;19;-55;8.40213e-06;-0.00395136
7.7626e+09;19;-55;8.31601e-06;-0.00394095
7.7824e+09;19;-55;8.231e-06;-0.0039306
7.8022e+09;19;-55;8.14707e-06;-0.0039203
7.822e+09;19;-55;8.06421e-06;-0.00391006
7.8418e+09;19;-55;7.9824e-06;-0.00389987
7.8616e+09;19;-55;7.90163e-06;-0.00388973
7.8814e+09;19;-55;7.82188e-06;-0.00387965
7.9012e+09;19;-55;7.74313e-06;-0.00386962
7.921e+09;19;-55;7.66538e-06;-0.00385964
7.9408e+09;19;-55;7.5886e-06;-0.00384972
7.9606e+09;19;-55;7.51278e-06;-0.00383984
7.9804e+09;19;-55;7.4379e-06;-0.00383002
8.0002e+09;19;-55;7.36396e-06;-0.00382025
8.02e+09;19;-55;7.29093e-06;-0.00381053
8.0398e+09;19;-55;7.21881e-06;-0.00380086
8.0596e+09;19;-55;7.14758e-06;-0.00379124
8.0794e+09;19;-55;7.07723e-06;-0.00378166
8.0992e+09;19;-55;7.00775e-06;-0.00377214
8.119e+09;19;-55;6.93911e-06;-0.00376267
8.1388e+09;19;-55;6.87131e-06;-0.00375324
8.1586e+09;19;-55;6.80435e-06;-0.00374386
8.1784e+09;19;-55;6.73819e-06;-0.00373453
8.1982e+09;19;-55;6.67284e-06;-0.00372524
8.218e+09;19;-55;6.60828e-06;-0.003716
8.2378e+09;19;-55;6.5445e-06;-0.00370681
8.2576e+09;19;-55;6.48149e-06;-0.00369767
8.2774e+09;19;-55;6.41924e-06;-0.00368857
8.2972e+09;19;-55;6.35774e-06;-0.00367951
8.317e+09;19;-55;6.29696e-06;-0.0036705
8.3368e+09;19;-55;6.23692e-06;-0.00366154
8.3566e+09;19;-55;6.17759e-06;-0.00365261
8.3764e+09;19;-55;6.11897e-06;-0.00364374
8.3962e+09;19;-55;6.06103e-06;-0.0036349
8.416e+09;19;-55;6.00379e-06;-0.00362611
8.4358e+09;19;-55;5.94722e-06;-0.00361737
8.4556e+09;19;-55;5.89131e-06;-0.00360866
8.4754e+09;19;-55;5.83607e-06;-0.0036
8.4952e+09;19;-55;5.78146e-06;-0.00359138
8.515e+09;19;-55;5.7275e-06;-0.0035828
8.5348e+09;19;-55;5.67417e-06;-0.00357426
8.5546e+09;19;-55;5.62145e-06;-0.00356576
8.5744e+09;19;-55;5.56935e-06;-0.00355731
8.5942e+09;19;-55;5.51785e-06;-0.00354889
8.614e+09;19;-55;5.46694e-06;-0.00354052
8.6338e+09;19;-55;5.41663e-06;-0.00353218
8.6536e+09;19;-55;5.36689e-06;-0.00352389
8.6734e+09;19;-55;5.31772e-06;-0.00351563
8.6932e+09;19;-55;5.26911e-06;-0.00350741
8.713e+09;19;-55;5.22106e-06;-0.00349924
8.7328e+09;19;-55;5.17355e-06;-0.0034911
8.7526e+09;19;-55;5.12658e-06;-0.00348299
8.7724e+09;19;-55;5.08015e-06;-0.00347493
8.7922e+09;19;-55;5.03424e-06;-0.0034669
8.812e+09;19;-55;4.98885e-06;-0.00345892
8.8318e+09;19;-55;4.94397e-06;-0.00345096
8.8516e+09;19;-55;4.8996e-06;-0.00344305
8.8714e+09;19;-55;4.85572e-06;-0.00343517
8.8912e+09;19;-55;4.81233e-06;-0.00342733
8.911e+09;19;-55;4.76943e-06;-0.00341952
8.9308e+09;19;-55;4.72701e-06;-0.00341176
8.9506e+09;19;-55;4.68505e-06;-0.00340402
8.9704e+09;19;-55;4.64356e-06;-0.00339632
8.9902e+09;19;-55;4.60253e-06;-0.00338866
9.01e+09;19;-55;4.56196e-06;-0.00338103
9.0298e+09;19;-55;4.52183e-06;-0.00337344
9.0496e+09;19;-55;4.48214e-06;-0.00336588
9.0694e+09;19;-55;4.44288e-06;-0.00335835
9.0892e+09;19;-55;4.40406e-06;-0.00335086
9.109e+09;19;-55;4.36565e-06;-0.0033434
9.1288e+09;19;-55;4.32767e-06;-0.00333598
9.1486e+09;19;-55;4.2901e-06;-0.00332859
9.1684e+09;19;-55;4.25294e-06;-0.00332123
9.1882e+09;19;-55;4.21617e-06;-0.0033139
9.208e+09;19;-55;4.17981e-06;-0.00330661
9.2278e+09;19;-55;4.14384e-06;-0.00329935
9.2476e+09;19;-55;4.10825e-06;-0.00329212
9.2674e+09;19;-55;4.07305e-06;-0.00328493
9.2872e+09;19;-55;4.03822e-06;-0.00327776
9.307e+09;19;-55;4.00376e-06;-0.00327063
9.3268e+09;19;-55;3.96967e-06;-0.00326353
9.3466e+09;19;-55;3.93595e-06;-0.00325646
9.3664e+09;19;-55;3.90258e-06;-0.00324942
9.3862e+09;19;-55;3.86956e-06;-0.00324241
9.406e+09;19;-55;3.83689e-06;-0.00323543
9.4258e+09;19;-55;3.80457e-06;-0.00322848
9.4456e+09;19;-55;3.77259e-06;-0.00322157
9.4654e+09;19;-55;3.74094e-06;-0.00321468
9.4852e+09;19;-55;3.70963e-06;-0.00320782
9.505e+09;19;-55;3.67864e-06;-0.00320099
9.5248e+09;19;-55;3.64797e-06;-0.00319419
9.5446e+09;19;-55;3.61763e-06;-0.00318742
9.5644e+09;19;-55;3.5876e-06;-0.00318068
9.5842e+09;19;-55;3.55788e-06;-0.00317396
9.604e+09;19;-55;3.52847e-06;-0.00316728
9.6238e+09;19;-55;3.49936e-06;-0.00316062
9.6436e+09;19;-55;3.47055e-06;-0.003154
9.6634e+09;19;-55;3.44204e-06;-0.0031474
9.6832e+09;19;-55;3.41382e-06;-0.00314082
9.703e+09;19;-55;3.38589e-06;-0.00313428
9.7228e+09;19;-55;3.35824e-06;-0.00312776
9.7426e+09;19;-55;3.33088e-06;-0.00312127
9.7624e+09;19;-55;3.3038e-06;-0.00311481
9.7822e+09;19;-55;3.27699e-06;-0.00310838
9.802e+09;19;-55;3.25045e-06;-0.00310197
9.8218e+09;19;-55;3.22418e-06;-0.00309559
9.8416e+09;19;-55;3.19817e-06;-0.00308923
9.8614e+09;19;-55;3.17243e-06;-0.0030829
9.8812e+09;19;-55;3.14695e-06;-0.0030766
9.901e+09;19;-55;3.12172e-06;-0.00307032
9.9208e+09;19;-55;3.09674e-06;-0.00306407
9.9406e+09;19;-55;3.07202e-06;-0.00305784
9.9604e+09;19;-55;3.04754e-06;-0.00305164
9.9802e+09;19;-55;3.0233e-06;-0.00304547
1e+10;19;-55;2.99931e-06;-0.00303932
1e+08;20;-55;0.0298883;5.383e-05
1.198e+08;20;-55;0.0300199;4.90357e-05
1.396e+08;20;-55;0.0301754;3.56824e-05
1.594e+08;20;-55;0.0303545;1.21844e-05
1.792e+08;20;-55;0.0305574;-2.31221e-05
1.99e+08;20;-55;0.0307838;-7.19903e-05
2.188e+08;20;-55;0.0310336;-0.000136272
2.386e+08;20;-55;0.0313067;-0.00021793
2.584e+08;20;-55;0.0316027;-0.000319044
2.782e+08;20;-55;0.0319213;-0.000441819
2.98e+08;20;-55;0.0322619;-0.000588594
3.178e+08;20;-55;0.0326237;-0.000761843
3.376e+08;20;-55;0.033006;-0.000964177
3.574e+08;20;-55;0.0334075;-0.00119834
3.772e+08;20;-55;0.0338269;-0.0014672
3.97e+08;20;-55;0.0342625;-0.00177375
4.168e+08;20;-55;0.0347122;-0.00212106
4.366e+08;20;-55;0.0351736;-0.00251225
4.564e+08;20;-55;0.0356438;-0.00295049
4.762e+08;20;-55;0.0361193;-0.00343889
4.96e+08;20;-55;0.0365962;-0.00398048
5.158e+08;20;-55;0.0370698;-0.0045781
5.356e+08;20;-55;0.0375352;-0.0052343
5.554e+08;20;-55;0.0379863;-0.00595126
5.752e+08;20;-55;0.0384167;-0.00673063
5.95e+08;20;-55;0.0388195;-0.00757338
6.148e+08;20;-55;0.0391868;-0.00847969
