"acfrequency";"number";"r Ganho";"i Ganho"
7.56833e+07;44;0.0257791;0
7.62079e+07;44;0.026137;0
7.67361e+07;44;0.0264998;0
7.72681e+07;44;0.0268676;0
7.78037e+07;44;0.0272405;0
7.8343e+07;44;0.0276186;0
7.8886e+07;44;0.0280019;0
7.94328e+07;44;0.0283905;0
7.99834e+07;44;0.0287845;0
8.05378e+07;44;0.029184;0
8.10961e+07;44;0.0295889;0
8.16582e+07;44;0.0299995;0
8.22243e+07;44;0.0304158;0
8.27942e+07;44;0.0308378;0
8.33681e+07;44;0.0312657;0
8.3946e+07;44;0.0316995;0
8.45279e+07;44;0.0321393;0
8.51138e+07;44;0.0325852;0
8.57038e+07;44;0.0330372;0
8.62979e+07;44;0.0334955;0
8.6896e+07;44;0.0339601;0
8.74984e+07;44;0.0344312;0
8.81049e+07;44;0.0349088;0
8.87156e+07;44;0.035393;0
8.93305e+07;44;0.0358838;0
8.99498e+07;44;0.0363815;0
9.05733e+07;44;0.036886;0
9.12011e+07;44;0.0373975;0
9.18333e+07;44;0.0379161;0
9.24698e+07;44;0.0384419;0
9.31108e+07;44;0.0389749;0
9.37562e+07;44;0.0395153;0
9.44061e+07;44;0.0400631;0
9.50605e+07;44;0.0406185;0
9.57194e+07;44;0.0411816;0
9.63829e+07;44;0.0417525;0
9.7051e+07;44;0.0423312;0
9.77237e+07;44;0.042918;0
9.84011e+07;44;0.0435128;0
9.90832e+07;44;0.0441159;0
9.977e+07;44;0.0447273;0
1.00462e+08;44;0.0453471;0
1.01158e+08;44;0.0459754;0
1.01859e+08;44;0.0466125;0
1.02565e+08;44;0.0472583;0
1.03276e+08;44;0.0479131;0
1.03992e+08;44;0.0485768;0
1.04713e+08;44;0.0492498;0
1.05439e+08;44;0.049932;0
1.0617e+08;44;0.0506236;0
1.06905e+08;44;0.0513247;0
1.07647e+08;44;0.0520355;0
1.08393e+08;44;0.0527562;0
1.09144e+08;44;0.0534867;0
1.09901e+08;44;0.0542273;0
1.10662e+08;44;0.0549781;0
1.11429e+08;44;0.0557393;0
1.12202e+08;44;0.0565109;0
1.1298e+08;44;0.0572932;0
1.13763e+08;44;0.0580862;0
1.14551e+08;44;0.0588902;0
1.15345e+08;44;0.0597052;0
1.16145e+08;44;0.0605314;0
1.1695e+08;44;0.0613691;0
1.17761e+08;44;0.0622182;0
1.18577e+08;44;0.063079;0
1.19399e+08;44;0.0639517;0
1.20226e+08;44;0.0648363;0
1.2106e+08;44;0.0657331;0
1.21899e+08;44;0.0666423;0
1.22744e+08;44;0.0675639;0
1.23595e+08;44;0.0684982;0
1.24451e+08;44;0.0694454;0
1.25314e+08;44;0.0704055;0
1.26183e+08;44;0.0713788;0
1.27057e+08;44;0.0723656;0
1.27938e+08;44;0.0733658;0
1.28825e+08;44;0.0743798;0
1.29718e+08;44;0.0754077;0
1.30617e+08;44;0.0764497;0
1.31522e+08;44;0.0775059;0
1.32434e+08;44;0.0785767;0
1.33352e+08;44;0.0796622;0
1.34276e+08;44;0.0807625;0
1.35207e+08;44;0.0818779;0
1.36144e+08;44;0.0830086;0
1.37088e+08;44;0.0841548;0
1.38038e+08;44;0.0853167;0
1.38995e+08;44;0.0864945;0
1.39959e+08;44;0.0876884;0
1.40929e+08;44;0.0888986;0
1.41906e+08;44;0.0901254;0
1.42889e+08;44;0.091369;0
1.4388e+08;44;0.0926296;0
1.44877e+08;44;0.0939074;0
1.45881e+08;44;0.0952027;0
1.46893e+08;44;0.0965156;0
1.47911e+08;44;0.0978466;0
1.48936e+08;44;0.0991956;0
1.49968e+08;44;0.100563;0
1.51008e+08;44;0.101949;0
1.52055e+08;44;0.103354;0
1.53109e+08;44;0.104779;0
1.5417e+08;44;0.106222;0
1.55239e+08;44;0.107686;0
1.56315e+08;44;0.109169;0
1.57398e+08;44;0.110672;0
1.58489e+08;44;0.112196;0
1.59588e+08;44;0.113741;0
1.60694e+08;44;0.115307;0
1.61808e+08;44;0.116894;0
1.6293e+08;44;0.118502;0
1.64059e+08;44;0.120133;0
1.65196e+08;44;0.121785;0
1.66341e+08;44;0.12346;0
1.67494e+08;44;0.125158;0
1.68655e+08;44;0.126879;0
1.69824e+08;44;0.128623;0
1.71002e+08;44;0.130391;0
1.72187e+08;44;0.132182;0
1.7338e+08;44;0.133998;0
1.74582e+08;44;0.135839;0
1.75792e+08;44;0.137705;0
1.77011e+08;44;0.139595;0
1.78238e+08;44;0.141512;0
1.79473e+08;44;0.143454;0
1.80717e+08;44;0.145422;0
1.8197e+08;44;0.147417;0
1.83231e+08;44;0.149439;0
1.84502e+08;44;0.151489;0
1.8578e+08;44;0.153565;0
1.87068e+08;44;0.15567;0
1.88365e+08;44;0.157804;0
1.89671e+08;44;0.159965;0
1.90985e+08;44;0.162156;0
1.92309e+08;44;0.164377;0
1.93642e+08;44;0.166627;0
1.94984e+08;44;0.168908;0
1.96336e+08;44;0.171219;0
1.97697e+08;44;0.173561;0
1.99067e+08;44;0.175935;0
2.00447e+08;44;0.17834;0
2.01837e+08;44;0.180777;0
2.03236e+08;44;0.183247;0
2.04644e+08;44;0.185751;0
2.06063e+08;44;0.188287;0
2.07491e+08;44;0.190858;0
2.0893e+08;44;0.193462;0
2.10378e+08;44;0.196102;0
2.11836e+08;44;0.198776;0
2.13304e+08;44;0.201487;0
2.14783e+08;44;0.204233;0
2.16272e+08;44;0.207016;0
2.17771e+08;44;0.209835;0
2.1928e+08;44;0.212692;0
2.208e+08;44;0.215587;0
2.22331e+08;44;0.218521;0
2.23872e+08;44;0.221493;0
2.25424e+08;44;0.224504;0
2.26986e+08;44;0.227555;0
2.2856e+08;44;0.230647;0
2.30144e+08;44;0.233779;0
2.31739e+08;44;0.236952;0
2.33346e+08;44;0.240168;0
2.34963e+08;44;0.243425;0
2.36592e+08;44;0.246725;0
2.38232e+08;44;0.250069;0
2.39883e+08;44;0.253456;0
2.41546e+08;44;0.256887;0
2.4322e+08;44;0.260364;0
2.44906e+08;44;0.263886;0
2.46604e+08;44;0.267453;0
2.48313e+08;44;0.271067;0
2.50035e+08;44;0.274728;0
2.51768e+08;44;0.278437;0
2.53513e+08;44;0.282194;0
2.5527e+08;44;0.285999;0
2.5704e+08;44;0.289854;0
2.58821e+08;44;0.293758;0
2.60615e+08;44;0.297713;0
2.62422e+08;44;0.301719;0
2.64241e+08;44;0.305776;0
2.66073e+08;44;0.309885;0
2.67917e+08;44;0.314047;0
2.69774e+08;44;0.318262;0
2.71644e+08;44;0.322531;0
2.73527e+08;44;0.326854;0
2.75423e+08;44;0.331232;0
2.77332e+08;44;0.335666;0
2.79254e+08;44;0.340157;0
2.8119e+08;44;0.344704;0
2.83139e+08;44;0.349308;0
2.85102e+08;44;0.353971;0
2.87078e+08;44;0.358692;0
2.89068e+08;44;0.363472;0
2.91072e+08;44;0.368312;0
2.93089e+08;44;0.373213;0
2.95121e+08;44;0.378175;0
2.97167e+08;44;0.383198;0
2.99226e+08;44;0.388284;0
3.01301e+08;44;0.393433;0
3.03389e+08;44;0.398645;0
3.05492e+08;44;0.403921;0
3.0761e+08;44;0.409262;0
3.09742e+08;44;0.414669;0
3.11889e+08;44;0.420141;0
3.14051e+08;44;0.425681;0
3.16228e+08;44;0.431287;0
3.1842e+08;44;0.436961;0
3.20627e+08;44;0.442704;0
3.22849e+08;44;0.448515;0
3.25087e+08;44;0.454396;0
3.27341e+08;44;0.460348;0
3.2961e+08;44;0.46637;0
3.31894e+08;44;0.472463;0
3.34195e+08;44;0.478628;0
3.36512e+08;44;0.484866;0
3.38844e+08;44;0.491177;0
3.41193e+08;44;0.497561;0
3.43558e+08;44;0.50402;0
3.45939e+08;44;0.510552;0
3.48337e+08;44;0.51716;0
3.50752e+08;44;0.523844;0
3.53183e+08;44;0.530604;0
3.55631e+08;44;0.53744;0
3.58096e+08;44;0.544353;0
3.60579e+08;44;0.551344;0
3.63078e+08;44;0.558413;0
3.65595e+08;44;0.56556;0
3.68129e+08;44;0.572785;0
3.70681e+08;44;0.58009;0
3.7325e+08;44;0.587474;0
3.75837e+08;44;0.594938;0
3.78443e+08;44;0.602481;0
3.81066e+08;44;0.610105;0
3.83707e+08;44;0.61781;0
3.86367e+08;44;0.625595;0
3.89045e+08;44;0.633461;0
3.91742e+08;44;0.641408;0
3.94457e+08;44;0.649436;0
3.97192e+08;44;0.657546;0
3.99945e+08;44;0.665737;0
4.02717e+08;44;0.674009;0
4.05509e+08;44;0.682362;0
4.08319e+08;44;0.690796;0
4.1115e+08;44;0.699311;0
4.14e+08;44;0.707907;0
4.16869e+08;44;0.716584;0
4.19759e+08;44;0.725341;0
4.22669e+08;44;0.734178;0
4.25598e+08;44;0.743094;0
4.28549e+08;44;0.752089;0
4.31519e+08;44;0.761163;0
4.3451e+08;44;0.770315;0
4.37522e+08;44;0.779544;0
4.40555e+08;44;0.788849;0
4.43609e+08;44;0.79823;0
4.46684e+08;44;0.807685;0
4.4978e+08;44;0.817214;0
4.52898e+08;44;0.826815;0
4.56037e+08;44;0.836488;0
4.59198e+08;44;0.84623;0
4.62381e+08;44;0.856042;0
4.65586e+08;44;0.86592;0
4.68813e+08;44;0.875863;0
4.72063e+08;44;0.88587;0
4.75335e+08;44;0.895939;0
4.7863e+08;44;0.906067;0
4.81948e+08;44;0.916253;0
4.85289e+08;44;0.926493;0
4.88652e+08;44;0.936787;0
4.9204e+08;44;0.94713;0
4.9545e+08;44;0.957521;0
4.98884e+08;44;0.967956;0
5.02343e+08;44;0.978432;0
5.05825e+08;44;0.988946;0
5.09331e+08;44;0.999494;0
5.12861e+08;44;1.01007;0
5.16416e+08;44;1.02068;0
5.19996e+08;44;1.0313;0
5.236e+08;44;1.04195;0
5.2723e+08;44;1.05261;0
5.30884e+08;44;1.06328;0
5.34564e+08;44;1.07395;0
5.3827e+08;44;1.08461;0
5.42001e+08;44;1.09528;0
5.45758e+08;44;1.10592;0
5.49541e+08;44;1.11655;0
5.5335e+08;44;1.12715;0
5.57186e+08;44;1.13771;0
5.61048e+08;44;1.14824;0
5.64937e+08;44;1.15871;0
5.68853e+08;44;1.16913;0
5.72796e+08;44;1.17949;0
5.76766e+08;44;1.18977;0
5.80764e+08;44;1.19997;0
5.8479e+08;44;1.21007;0
5.88844e+08;44;1.22008;0
5.92925e+08;44;1.22997;0
5.97035e+08;44;1.23973;0
6.01174e+08;44;1.24936;0
6.05341e+08;44;1.25885;0
6.09537e+08;44;1.26817;0
6.13762e+08;44;1.27732;0
6.18016e+08;44;1.28629;0
6.223e+08;44;1.29505;0
6.26614e+08;44;1.30361;0
6.30957e+08;44;1.31193;0
6.35331e+08;44;1.32;0
6.39735e+08;44;1.32782;0
6.44169e+08;44;1.33535;0
6.48634e+08;44;1.34259;0
6.53131e+08;44;1.34952;0
6.57658e+08;44;1.35611;0
6.62217e+08;44;1.36234;0
6.66807e+08;44;1.36821;0
6.71429e+08;44;1.37368;0
6.76083e+08;44;1.37873;0
6.80769e+08;44;1.38335;0
6.85488e+08;44;1.3875;0
6.9024e+08;44;1.39116;0
6.95024e+08;44;1.39432;0
6.99842e+08;44;1.39694;0
7.04693e+08;44;1.399;0
7.09578e+08;44;1.40047;0
7.14496e+08;44;1.40132;0
7.19449e+08;44;1.40153;0
7.24436e+08;44;1.40106;0
7.29458e+08;44;1.39989;0
7.34514e+08;44;1.39799;0
7.39605e+08;44;1.39532;0
7.44732e+08;44;1.39186;0
7.49894e+08;44;1.38756;0
7.55092e+08;44;1.3824;0
7.60326e+08;44;1.37635;0
7.65597e+08;44;1.36936;0
7.70903e+08;44;1.36141;0
7.76247e+08;44;1.35246;0
7.81628e+08;44;1.34247;0
7.87046e+08;44;1.3314;0
7.92501e+08;44;1.31923;0
7.97995e+08;44;1.30591;0
8.03526e+08;44;1.29141;0
8.09096e+08;44;1.27569;0
8.14704e+08;44;1.25871;0
8.20352e+08;44;1.24044;0
8.26038e+08;44;1.22083;0
8.31764e+08;44;1.19986;0
8.37529e+08;44;1.17748;0
8.43335e+08;44;1.15365;0
8.4918e+08;44;1.12835;0
8.55067e+08;44;1.10153;0
8.60994e+08;44;1.07316;0
8.66962e+08;44;1.04321;0
8.72971e+08;44;1.01163;0
8.79023e+08;44;0.978411;0
8.85116e+08;44;0.943505;0
8.91251e+08;44;0.906885;0
8.97429e+08;44;0.868521;0
9.03649e+08;44;0.828385;0
9.09913e+08;44;0.78645;0
9.1622e+08;44;0.74269;0
9.22571e+08;44;0.69708;0
9.28966e+08;44;0.649599;0
9.35406e+08;44;0.600225;0
9.4189e+08;44;0.548939;0
9.48418e+08;44;0.495725;0
9.54993e+08;44;0.440565;0
9.61612e+08;44;0.383448;0
9.68278e+08;44;0.324361;0
9.7499e+08;44;0.263294;0
9.81748e+08;44;0.200241;0
9.88553e+08;44;0.135196;0
9.95405e+08;44;0.0681563;0
1.00231e+09;44;-0.000880334;0
1.00925e+09;44;-0.0719125;0
1.01625e+09;44;-0.144937;0
1.02329e+09;44;-0.21995;0
1.03039e+09;44;-0.296942;0
1.03753e+09;44;-0.375906;0
1.04472e+09;44;-0.45683;0
1.05196e+09;44;-0.539702;0
1.05925e+09;44;-0.624505;0
1.0666e+09;44;-0.711225;0
1.07399e+09;44;-0.799842;0
1.08143e+09;44;-0.890336;0
1.08893e+09;44;-0.982686;0
1.09648e+09;44;-1.07687;0
1.10408e+09;44;-1.17286;0
1.11173e+09;44;-1.27063;0
1.11944e+09;44;-1.37016;0
1.1272e+09;44;-1.47142;0
1.13501e+09;44;-1.57438;0
1.14288e+09;44;-1.679;0
1.1508e+09;44;-1.78526;0
1.15878e+09;44;-1.89313;0
1.16681e+09;44;-2.00257;0
1.1749e+09;44;-2.11356;0
1.18304e+09;44;-2.22605;0
1.19124e+09;44;-2.34002;0
1.1995e+09;44;-2.45543;0
1.20781e+09;44;-2.57224;0
1.21619e+09;44;-2.69044;0
1.22462e+09;44;-2.80997;0
1.2331e+09;44;-2.9308;0
1.24165e+09;44;-3.05291;0
1.25026e+09;44;-3.17626;0
1.25893e+09;44;-3.30081;0
1.26765e+09;44;-3.42654;0
1.27644e+09;44;-3.55341;0
1.28529e+09;44;-3.68139;0
1.2942e+09;44;-3.81044;0
1.30317e+09;44;-3.94054;0
1.3122e+09;44;-4.07166;0
1.3213e+09;44;-4.20376;0
1.33045e+09;44;-4.33682;0
1.33968e+09;44;-4.47081;0
1.34896e+09;44;-4.6057;0
1.35831e+09;44;-4.74146;0
1.36773e+09;44;-4.87807;0
1.37721e+09;44;-5.01551;0
1.38676e+09;44;-5.15374;0
1.39637e+09;44;-5.29275;0
1.40605e+09;44;-5.43251;0
1.41579e+09;44;-5.57299;0
1.42561e+09;44;-5.71419;0
1.43549e+09;44;-5.85607;0
1.44544e+09;44;-5.99862;0
1.45546e+09;44;-6.14181;0
1.46555e+09;44;-6.28564;0
1.47571e+09;44;-6.43008;0
1.48594e+09;44;-6.57511;0
1.49624e+09;44;-6.72072;0
1.50661e+09;44;-6.8669;0
1.51705e+09;44;-7.01363;0
1.52757e+09;44;-7.16089;0
1.53815e+09;44;-7.30868;0
1.54882e+09;44;-7.45699;0
1.55955e+09;44;-7.60579;0
1.57036e+09;44;-7.75508;0
1.58125e+09;44;-7.90485;0
1.59221e+09;44;-8.0551;0
1.60325e+09;44;-8.20581;0
1.61436e+09;44;-8.35697;0
1.62555e+09;44;-8.50858;0
1.63682e+09;44;-8.66063;0
1.64816e+09;44;-8.81311;0
1.65959e+09;44;-8.96603;0
1.67109e+09;44;-9.11937;0
1.68267e+09;44;-9.27313;0
1.69434e+09;44;-9.42731;0
1.70608e+09;44;-9.58191;0
1.71791e+09;44;-9.73692;0
1.72982e+09;44;-9.89234;0
1.74181e+09;44;-10.0482;0
1.75388e+09;44;-10.2044;0
1.76604e+09;44;-10.3611;0
1.77828e+09;44;-10.5181;0
1.79061e+09;44;-10.6756;0
1.80302e+09;44;-10.8335;0
1.81552e+09;44;-10.9918;0
1.8281e+09;44;-11.1505;0
1.84077e+09;44;-11.3096;0
1.85353e+09;44;-11.4692;0
1.86638e+09;44;-11.6291;0
1.87932e+09;44;-11.7895;0
1.89234e+09;44;-11.9504;0
1.90546e+09;44;-12.1117;0
1.91867e+09;44;-12.2734;0
1.93197e+09;44;-12.4356;0
1.94536e+09;44;-12.5983;0
1.95884e+09;44;-12.7614;0
1.97242e+09;44;-12.925;0
1.98609e+09;44;-13.0891;0
1.99986e+09;44;-13.2537;0
2.01372e+09;44;-13.4188;0
2.02768e+09;44;-13.5844;0
2.04174e+09;44;-13.7505;0
2.05589e+09;44;-13.9171;0
2.07014e+09;44;-14.0844;0
2.08449e+09;44;-14.2521;0
2.09894e+09;44;-14.4204;0
2.11349e+09;44;-14.5894;0
2.12814e+09;44;-14.7589;0
2.14289e+09;44;-14.929;0
2.15774e+09;44;-15.0997;0
2.1727e+09;44;-15.2711;0
2.18776e+09;44;-15.4432;0
2.20293e+09;44;-15.6159;0
2.2182e+09;44;-15.7893;0
2.23357e+09;44;-15.9634;0
2.24905e+09;44;-16.1382;0
2.26464e+09;44;-16.3138;0
2.28034e+09;44;-16.4901;0
2.29615e+09;44;-16.6673;0
2.31206e+09;44;-16.8452;0
2.32809e+09;44;-17.024;0
2.34423e+09;44;-17.2036;0
2.36048e+09;44;-17.3841;0
2.37684e+09;44;-17.5654;0
2.39332e+09;44;-17.7478;0
2.40991e+09;44;-17.931;0
2.42661e+09;44;-18.1153;0
2.44343e+09;44;-18.3005;0
2.46037e+09;44;-18.4868;0
2.47742e+09;44;-18.6741;0
2.49459e+09;44;-18.8626;0
2.51189e+09;44;-19.0521;0
2.5293e+09;44;-19.2429;0
2.54683e+09;44;-19.4348;0
2.56448e+09;44;-19.628;0
2.58226e+09;44;-19.8225;0
2.60016e+09;44;-20.0182;0
2.61818e+09;44;-20.2154;0
2.63633e+09;44;-20.4139;0
2.65461e+09;44;-20.6139;0
2.67301e+09;44;-20.8153;0
2.69153e+09;44;-21.0184;0
2.71019e+09;44;-21.223;0
2.72898e+09;44;-21.4292;0
2.74789e+09;44;-21.6372;0
2.76694e+09;44;-21.8469;0
2.78612e+09;44;-22.0584;0
2.80543e+09;44;-22.2718;0
2.82488e+09;44;-22.4872;0
2.84446e+09;44;-22.7046;0
2.86418e+09;44;-22.9241;0
2.88403e+09;44;-23.1458;0
2.90402e+09;44;-23.3697;0
2.92415e+09;44;-23.5959;0
2.94442e+09;44;-23.8246;0
2.96483e+09;44;-24.0558;0
2.98538e+09;44;-24.2897;0
3.00608e+09;44;-24.5262;0
3.02691e+09;44;-24.7656;0
3.04789e+09;44;-25.0079;0
3.06902e+09;44;-25.2533;0
3.0903e+09;44;-25.502;0
3.11172e+09;44;-25.7539;0
3.13329e+09;44;-26.0094;0
3.155e+09;44;-26.2685;0
3.17687e+09;44;-26.5314;0
3.1989e+09;44;-26.7983;0
3.22107e+09;44;-27.0694;0
3.2434e+09;44;-27.3448;0
3.26588e+09;44;-27.6249;0
3.28852e+09;44;-27.9098;0
3.31131e+09;44;-28.1998;0
3.33426e+09;44;-28.4951;0
3.35738e+09;44;-28.796;0
3.38065e+09;44;-29.1028;0
3.40408e+09;44;-29.416;0
3.42768e+09;44;-29.7357;0
3.45144e+09;44;-30.0625;0
3.47536e+09;44;-30.3968;0
3.49945e+09;44;-30.7389;0
3.52371e+09;44;-31.0895;0
3.54813e+09;44;-31.4491;0
3.57273e+09;44;-31.8183;0
3.59749e+09;44;-32.1977;0
3.62243e+09;44;-32.5882;0
3.64754e+09;44;-32.9905;0
3.67282e+09;44;-33.4055;0
3.69828e+09;44;-33.8344;0
3.72392e+09;44;-34.2781;0
3.74973e+09;44;-34.7381;0
3.77572e+09;44;-35.2158;0
3.80189e+09;44;-35.7128;0
3.82825e+09;44;-36.231;0
3.85478e+09;44;-36.7725;0
3.8815e+09;44;-37.3399;0
3.90841e+09;44;-37.936;0
3.9355e+09;44;-38.5641;0
3.96278e+09;44;-39.228;0
3.99025e+09;44;-39.9323;0
4.01791e+09;44;-40.6822;0
4.04576e+09;44;-41.4839;0
4.0738e+09;44;-42.3444;0
4.10204e+09;44;-43.2716;0
4.13048e+09;44;-44.2739;0
4.15911e+09;44;-45.359;0
4.18794e+09;44;-46.5309;0
4.21697e+09;44;-47.7822;0
4.2462e+09;44;-49.0786;0
4.27563e+09;44;-50.328;0
4.30527e+09;44;-51.3437;0
4.33511e+09;44;-51.8633;0
4.36516e+09;44;-51.7128;0
4.39542e+09;44;-50.9797;0
4.42588e+09;44;-49.9208;0
4.45656e+09;44;-48.7591;0
4.48745e+09;44;-47.6176;0
4.51856e+09;44;-46.5474;0
4.54988e+09;44;-45.5631;0
4.58142e+09;44;-44.6638;0
4.61318e+09;44;-43.8427;0
4.64515e+09;44;-43.0913;0
4.67735e+09;44;-42.4016;0
4.70977e+09;44;-41.7661;0
4.74242e+09;44;-41.1784;0
4.77529e+09;44;-40.6329;0
4.80839e+09;44;-40.1248;0
4.84172e+09;44;-39.6501;0
4.87528e+09;44;-39.2053;0
4.90908e+09;44;-38.7874;0
4.94311e+09;44;-38.3937;0
4.97737e+09;44;-38.022;0
5.01187e+09;44;-37.6703;0
5.04661e+09;44;-37.3369;0
5.08159e+09;44;-37.0203;0
5.11682e+09;44;-36.7192;0
5.15229e+09;44;-36.4322;0
5.188e+09;44;-36.1585;0
5.22396e+09;44;-35.897;0
5.26017e+09;44;-35.6468;0
5.29663e+09;44;-35.4072;0
5.33335e+09;44;-35.1775;0
5.37032e+09;44;-34.9571;0
5.40754e+09;44;-34.7453;0
5.44503e+09;44;-34.5417;0
5.48277e+09;44;-34.3458;0
5.52077e+09;44;-34.1572;0
5.55904e+09;44;-33.9754;0
5.59758e+09;44;-33.8;0
5.63638e+09;44;-33.6308;0
5.67545e+09;44;-33.4674;0
5.71479e+09;44;-33.3096;0
5.7544e+09;44;-33.1569;0
5.79429e+09;44;-33.0093;0
5.83445e+09;44;-32.8665;0
5.87489e+09;44;-32.7282;0
5.91562e+09;44;-32.5942;0
5.95662e+09;44;-32.4644;0
5.99791e+09;44;-32.3385;0
6.03949e+09;44;-32.2165;0
6.08135e+09;44;-32.0981;0
6.1235e+09;44;-31.9832;0
6.16595e+09;44;-31.8716;0
6.20869e+09;44;-31.7633;0
6.25173e+09;44;-31.6581;0
6.29506e+09;44;-31.5559;0
6.3387e+09;44;-31.4565;0
6.38263e+09;44;-31.3599;0
6.42688e+09;44;-31.266;0
6.47143e+09;44;-31.1747;0
6.51628e+09;44;-31.0858;0
6.56145e+09;44;-30.9994;0
6.60693e+09;44;-30.9153;0
6.65273e+09;44;-30.8334;0
6.69885e+09;44;-30.7537;0
6.74528e+09;44;-30.6761;0
6.79204e+09;44;-30.6006;0
6.83912e+09;44;-30.527;0
6.88652e+09;44;-30.4553;0
6.93426e+09;44;-30.3855;0
6.98232e+09;44;-30.3176;0
7.03072e+09;44;-30.2513;0
7.07946e+09;44;-30.1868;0
7.12853e+09;44;-30.1239;0
7.17794e+09;44;-30.0626;0
7.2277e+09;44;-30.0029;0
7.2778e+09;44;-29.9448;0
7.32825e+09;44;-29.8881;0
7.37904e+09;44;-29.8328;0
7.43019e+09;44;-29.779;0
7.4817e+09;44;-29.7265;0
7.53356e+09;44;-29.6753;0
7.58578e+09;44;-29.6255;0
7.63836e+09;44;-29.5769;0
7.6913e+09;44;-29.5296;0
7.74462e+09;44;-29.4835;0
7.7983e+09;44;-29.4386;0
7.85236e+09;44;-29.3948;0
7.90679e+09;44;-29.3521;0
7.96159e+09;44;-29.3106;0
8.01678e+09;44;-29.2701;0
8.07235e+09;44;-29.2307;0
8.12831e+09;44;-29.1924;0
8.18465e+09;44;-29.155;0
8.24138e+09;44;-29.1186;0
8.29851e+09;44;-29.0832;0
8.35603e+09;44;-29.0488;0
8.41395e+09;44;-29.0153;0
8.47227e+09;44;-28.9826;0
8.531e+09;44;-28.9509;0
8.59014e+09;44;-28.9201;0
8.64968e+09;44;-28.8901;0
8.70964e+09;44;-28.861;0
8.77001e+09;44;-28.8327;0
8.8308e+09;44;-28.8052;0
8.89201e+09;44;-28.7785;0
8.95365e+09;44;-28.7526;0
9.01571e+09;44;-28.7275;0
9.07821e+09;44;-28.7031;0
9.14113e+09;44;-28.6795;0
9.2045e+09;44;-28.6566;0
9.2683e+09;44;-28.6344;0
9.33254e+09;44;-28.6129;0
9.39723e+09;44;-28.5921;0
9.46237e+09;44;-28.572;0
9.52796e+09;44;-28.5526;0
9.59401e+09;44;-28.5339;0
9.66051e+09;44;-28.5158;0
9.72747e+09;44;-28.4983;0
9.7949e+09;44;-28.4815;0
9.86279e+09;44;-28.4653;0
9.93116e+09;44;-28.4498;0
1e+10;44;-28.4348;0
1e+07;45;0.000429258;0
1.00693e+07;45;0.00043523;0
1.01391e+07;45;0.000441284;0
1.02094e+07;45;0.000447423;0
1.02802e+07;45;0.000453647;0
1.03514e+07;45;0.000459957;0
1.04232e+07;45;0.000466356;0
1.04954e+07;45;0.000472843;0
1.05682e+07;45;0.000479421;0
1.06414e+07;45;0.00048609;0
1.07152e+07;45;0.000492852;0
1.07895e+07;45;0.000499708;0
1.08643e+07;45;0.000506659;0
1.09396e+07;45;0.000513707;0
1.10154e+07;45;0.000520853;0
1.10917e+07;45;0.000528098;0
1.11686e+07;45;0.000535445;0
1.1246e+07;45;0.000542893;0
1.1324e+07;45;0.000550445;0
1.14025e+07;45;0.000558102;0
1.14815e+07;45;0.000565866;0
1.15611e+07;45;0.000573737;0
1.16413e+07;45;0.000581718;0
1.1722e+07;45;0.00058981;0
1.18032e+07;45;0.000598015;0
1.1885e+07;45;0.000606334;0
1.19674e+07;45;0.000614768;0
1.20504e+07;45;0.00062332;0
1.21339e+07;45;0.000631991;0
1.2218e+07;45;0.000640782;0
1.23027e+07;45;0.000649696;0
1.2388e+07;45;0.000658733;0
1.24738e+07;45;0.000667897;0
1.25603e+07;45;0.000677188;0
1.26474e+07;45;0.000686608;0
1.2735e+07;45;0.000696159;0
1.28233e+07;45;0.000705842;0
1.29122e+07;45;0.000715661;0
1.30017e+07;45;0.000725616;0
1.30918e+07;45;0.00073571;0
1.31826e+07;45;0.000745944;0
1.32739e+07;45;0.00075632;0
1.3366e+07;45;0.000766841;0
1.34586e+07;45;0.000777508;0
1.35519e+07;45;0.000788324;0
1.36458e+07;45;0.000799289;0
1.37404e+07;45;0.000810408;0
1.38357e+07;45;0.000821681;0
1.39316e+07;45;0.000833111;0
1.40281e+07;45;0.0008447;0
1.41254e+07;45;0.00085645;0
1.42233e+07;45;0.000868363;0
1.43219e+07;45;0.000880442;0
1.44212e+07;45;0.000892689;0
1.45211e+07;45;0.000905107;0
1.46218e+07;45;0.000917697;0
1.47231e+07;45;0.000930463;0
1.48252e+07;45;0.000943405;0
1.49279e+07;45;0.000956528;0
1.50314e+07;45;0.000969834;0
1.51356e+07;45;0.000983324;0
1.52405e+07;45;0.000997003;0
1.53462e+07;45;0.00101087;0
1.54525e+07;45;0.00102493;0
1.55597e+07;45;0.00103919;0
1.56675e+07;45;0.00105364;0
1.57761e+07;45;0.0010683;0
1.58855e+07;45;0.00108316;0
1.59956e+07;45;0.00109823;0
1.61065e+07;45;0.0011135;0
1.62181e+07;45;0.00112899;0
1.63305e+07;45;0.0011447;0
1.64437e+07;45;0.00116062;0
1.65577e+07;45;0.00117676;0
1.66725e+07;45;0.00119313;0
1.6788e+07;45;0.00120973;0
1.69044e+07;45;0.00122656;0
1.70216e+07;45;0.00124362;0
1.71396e+07;45;0.00126091;0
1.72584e+07;45;0.00127845;0
1.7378e+07;45;0.00129624;0
1.74985e+07;45;0.00131427;0
1.76198e+07;45;0.00133255;0
1.77419e+07;45;0.00135108;0
1.78649e+07;45;0.00136988;0
1.79887e+07;45;0.00138893;0
