"acfrequency";"number";"r Zin";"i Zin"
4.58142e+09;1;0.3711;0.668728
4.59198e+09;1;0.3711;0.704308
4.60257e+09;1;0.3711;0.739892
4.61318e+09;1;0.3711;0.77548
4.62381e+09;1;0.3711;0.811071
4.63447e+09;1;0.3711;0.846667
4.64515e+09;1;0.3711;0.882268
4.65586e+09;1;0.3711;0.917873
4.66659e+09;1;0.3711;0.953483
4.67735e+09;1;0.3711;0.989098
4.68813e+09;1;0.3711;1.02472
4.69894e+09;1;0.3711;1.06034
4.70977e+09;1;0.3711;1.09598
4.72063e+09;1;0.3711;1.13161
4.73151e+09;1;0.3711;1.16726
4.74242e+09;1;0.3711;1.20291
4.75335e+09;1;0.3711;1.23856
4.76431e+09;1;0.3711;1.27422
4.77529e+09;1;0.3711;1.30989
4.7863e+09;1;0.3711;1.34557
4.79733e+09;1;0.3711;1.38125
4.80839e+09;1;0.3711;1.41694
4.81948e+09;1;0.3711;1.45264
4.83059e+09;1;0.3711;1.48835
4.84172e+09;1;0.3711;1.52406
4.85289e+09;1;0.3711;1.55978
4.86407e+09;1;0.3711;1.59551
4.87528e+09;1;0.3711;1.63125
4.88652e+09;1;0.3711;1.667
4.89779e+09;1;0.3711;1.70275
4.90908e+09;1;0.3711;1.73852
4.9204e+09;1;0.3711;1.77429
4.93174e+09;1;0.3711;1.81007
4.94311e+09;1;0.3711;1.84587
4.9545e+09;1;0.3711;1.88167
4.96592e+09;1;0.3711;1.91748
4.97737e+09;1;0.3711;1.95331
4.98884e+09;1;0.3711;1.98914
5.00035e+09;1;0.3711;2.02498
5.01187e+09;1;0.3711;2.06084
5.02343e+09;1;0.3711;2.0967
5.03501e+09;1;0.3711;2.13258
5.04661e+09;1;0.3711;2.16847
5.05825e+09;1;0.3711;2.20437
5.06991e+09;1;0.3711;2.24028
5.08159e+09;1;0.3711;2.2762
5.09331e+09;1;0.3711;2.31214
5.10505e+09;1;0.3711;2.34809
5.11682e+09;1;0.3711;2.38405
5.12861e+09;1;0.3711;2.42002
5.14044e+09;1;0.3711;2.456
5.15229e+09;1;0.3711;2.492
5.16416e+09;1;0.3711;2.52801
5.17607e+09;1;0.3711;2.56404
5.188e+09;1;0.3711;2.60008
5.19996e+09;1;0.3711;2.63613
5.21195e+09;1;0.3711;2.6722
5.22396e+09;1;0.3711;2.70828
5.236e+09;1;0.3711;2.74437
5.24807e+09;1;0.3711;2.78048
5.26017e+09;1;0.3711;2.8166
5.2723e+09;1;0.3711;2.85274
5.28445e+09;1;0.3711;2.8889
5.29663e+09;1;0.3711;2.92507
5.30884e+09;1;0.3711;2.96125
5.32108e+09;1;0.3711;2.99745
5.33335e+09;1;0.3711;3.03367
5.34564e+09;1;0.3711;3.0699
5.35797e+09;1;0.3711;3.10615
5.37032e+09;1;0.3711;3.14242
5.3827e+09;1;0.3711;3.1787
5.39511e+09;1;0.3711;3.215
5.40754e+09;1;0.3711;3.25131
5.42001e+09;1;0.3711;3.28765
5.4325e+09;1;0.3711;3.324
5.44503e+09;1;0.3711;3.36037
5.45758e+09;1;0.3711;3.39675
5.47016e+09;1;0.3711;3.43316
5.48277e+09;1;0.3711;3.46958
5.49541e+09;1;0.3711;3.50602
5.50808e+09;1;0.3711;3.54248
5.52077e+09;1;0.3711;3.57896
5.5335e+09;1;0.3711;3.61545
5.54626e+09;1;0.3711;3.65197
5.55904e+09;1;0.3711;3.68851
5.57186e+09;1;0.3711;3.72506
5.5847e+09;1;0.3711;3.76164
5.59758e+09;1;0.3711;3.79823
5.61048e+09;1;0.3711;3.83485
5.62341e+09;1;0.3711;3.87148
5.63638e+09;1;0.3711;3.90814
5.64937e+09;1;0.3711;3.94481
5.66239e+09;1;0.3711;3.98151
5.67545e+09;1;0.3711;4.01823
5.68853e+09;1;0.3711;4.05497
5.70164e+09;1;0.3711;4.09173
5.71479e+09;1;0.3711;4.12851
5.72796e+09;1;0.3711;4.16532
5.74116e+09;1;0.3711;4.20215
5.7544e+09;1;0.3711;4.239
5.76766e+09;1;0.3711;4.27587
5.78096e+09;1;0.3711;4.31276
5.79429e+09;1;0.3711;4.34968
5.80764e+09;1;0.3711;4.38662
5.82103e+09;1;0.3711;4.42358
5.83445e+09;1;0.3711;4.46057
5.8479e+09;1;0.3711;4.49758
5.86138e+09;1;0.3711;4.53462
5.87489e+09;1;0.3711;4.57168
5.88844e+09;1;0.3711;4.60876
5.90201e+09;1;0.3711;4.64587
5.91562e+09;1;0.3711;4.683
5.92925e+09;1;0.3711;4.72015
5.94292e+09;1;0.3711;4.75734
5.95662e+09;1;0.3711;4.79454
5.97035e+09;1;0.3711;4.83178
5.98412e+09;1;0.3711;4.86903
5.99791e+09;1;0.3711;4.90632
6.01174e+09;1;0.3711;4.94363
6.0256e+09;1;0.3711;4.98096
6.03949e+09;1;0.3711;5.01833
6.05341e+09;1;0.3711;5.05572
6.06736e+09;1;0.3711;5.09313
6.08135e+09;1;0.3711;5.13057
6.09537e+09;1;0.3711;5.16804
6.10942e+09;1;0.3711;5.20554
6.1235e+09;1;0.3711;5.24307
6.13762e+09;1;0.3711;5.28062
6.15177e+09;1;0.3711;5.3182
6.16595e+09;1;0.3711;5.35581
6.18016e+09;1;0.3711;5.39345
6.19441e+09;1;0.3711;5.43111
6.20869e+09;1;0.3711;5.46881
6.223e+09;1;0.3711;5.50653
6.23735e+09;1;0.3711;5.54429
6.25173e+09;1;0.3711;5.58207
6.26614e+09;1;0.3711;5.61988
6.28058e+09;1;0.3711;5.65772
6.29506e+09;1;0.3711;5.69559
6.30957e+09;1;0.3711;5.7335
6.32412e+09;1;0.3711;5.77143
6.3387e+09;1;0.3711;5.80939
6.35331e+09;1;0.3711;5.84739
6.36796e+09;1;0.3711;5.88541
6.38263e+09;1;0.3711;5.92347
6.39735e+09;1;0.3711;5.96155
6.4121e+09;1;0.3711;5.99967
6.42688e+09;1;0.3711;6.03782
6.44169e+09;1;0.3711;6.07601
6.45654e+09;1;0.3711;6.11422
6.47143e+09;1;0.3711;6.15247
6.48634e+09;1;0.3711;6.19075
6.5013e+09;1;0.3711;6.22906
6.51628e+09;1;0.3711;6.26741
6.53131e+09;1;0.3711;6.30579
6.54636e+09;1;0.3711;6.3442
6.56145e+09;1;0.3711;6.38265
6.57658e+09;1;0.3711;6.42113
6.59174e+09;1;0.3711;6.45964
6.60693e+09;1;0.3711;6.49819
6.62217e+09;1;0.3711;6.53677
6.63743e+09;1;0.3711;6.57539
6.65273e+09;1;0.3711;6.61404
6.66807e+09;1;0.3711;6.65273
6.68344e+09;1;0.3711;6.69145
6.69885e+09;1;0.3711;6.73021
6.71429e+09;1;0.3711;6.76901
6.72977e+09;1;0.3711;6.80784
6.74528e+09;1;0.3711;6.8467
6.76083e+09;1;0.3711;6.8856
6.77642e+09;1;0.3711;6.92454
6.79204e+09;1;0.3711;6.96352
6.80769e+09;1;0.3711;7.00253
6.82339e+09;1;0.3711;7.04158
6.83912e+09;1;0.3711;7.08067
6.85488e+09;1;0.3711;7.11979
6.87068e+09;1;0.3711;7.15895
6.88652e+09;1;0.3711;7.19815
6.9024e+09;1;0.3711;7.23739
6.91831e+09;1;0.3711;7.27667
6.93426e+09;1;0.3711;7.31598
6.95024e+09;1;0.3711;7.35534
6.96627e+09;1;0.3711;7.39473
6.98232e+09;1;0.3711;7.43416
6.99842e+09;1;0.3711;7.47364
7.01455e+09;1;0.3711;7.51315
7.03072e+09;1;0.3711;7.5527
7.04693e+09;1;0.3711;7.59229
7.06318e+09;1;0.3711;7.63192
7.07946e+09;1;0.3711;7.67159
7.09578e+09;1;0.3711;7.7113
7.11214e+09;1;0.3711;7.75106
7.12853e+09;1;0.3711;7.79085
7.14496e+09;1;0.3711;7.83069
7.16143e+09;1;0.3711;7.87057
7.17794e+09;1;0.3711;7.91048
7.19449e+09;1;0.3711;7.95045
7.21107e+09;1;0.3711;7.99045
7.2277e+09;1;0.3711;8.03049
7.24436e+09;1;0.3711;8.07058
7.26106e+09;1;0.3711;8.11071
7.2778e+09;1;0.3711;8.15089
7.29458e+09;1;0.3711;8.1911
7.31139e+09;1;0.3711;8.23136
7.32825e+09;1;0.3711;8.27167
7.34514e+09;1;0.3711;8.31202
7.36207e+09;1;0.3711;8.35241
7.37904e+09;1;0.3711;8.39284
7.39605e+09;1;0.3711;8.43333
7.4131e+09;1;0.3711;8.47385
7.43019e+09;1;0.3711;8.51442
7.44732e+09;1;0.3711;8.55504
7.46449e+09;1;0.3711;8.5957
7.4817e+09;1;0.3711;8.6364
7.49894e+09;1;0.3711;8.67716
7.51623e+09;1;0.3711;8.71796
7.53356e+09;1;0.3711;8.7588
7.55092e+09;1;0.3711;8.79969
7.56833e+09;1;0.3711;8.84063
7.58578e+09;1;0.3711;8.88161
7.60326e+09;1;0.3711;8.92265
7.62079e+09;1;0.3711;8.96372
7.63836e+09;1;0.3711;9.00485
7.65597e+09;1;0.3711;9.04602
7.67361e+09;1;0.3711;9.08725
7.6913e+09;1;0.3711;9.12852
7.70903e+09;1;0.3711;9.16984
7.72681e+09;1;0.3711;9.2112
7.74462e+09;1;0.3711;9.25262
7.76247e+09;1;0.3711;9.29408
7.78037e+09;1;0.3711;9.3356
7.7983e+09;1;0.3711;9.37716
7.81628e+09;1;0.3711;9.41878
7.8343e+09;1;0.3711;9.46044
7.85236e+09;1;0.3711;9.50215
7.87046e+09;1;0.3711;9.54392
7.8886e+09;1;0.3711;9.58573
7.90679e+09;1;0.3711;9.6276
7.92501e+09;1;0.3711;9.66952
7.94328e+09;1;0.3711;9.71148
7.96159e+09;1;0.3711;9.7535
7.97995e+09;1;0.3711;9.79557
7.99834e+09;1;0.3711;9.8377
8.01678e+09;1;0.3711;9.87987
8.03526e+09;1;0.3711;9.9221
8.05378e+09;1;0.3711;9.96438
8.07235e+09;1;0.3711;10.0067
8.09096e+09;1;0.3711;10.0491
8.10961e+09;1;0.3711;10.0915
8.12831e+09;1;0.3711;10.134
8.14704e+09;1;0.3711;10.1766
8.16582e+09;1;0.3711;10.2192
8.18465e+09;1;0.3711;10.2618
8.20352e+09;1;0.3711;10.3045
8.22243e+09;1;0.3711;10.3473
8.24138e+09;1;0.3711;10.3901
8.26038e+09;1;0.3711;10.433
8.27942e+09;1;0.3711;10.4759
8.29851e+09;1;0.3711;10.5189
8.31764e+09;1;0.3711;10.562
8.33681e+09;1;0.3711;10.6051
8.35603e+09;1;0.3711;10.6482
8.37529e+09;1;0.3711;10.6914
8.3946e+09;1;0.3711;10.7347
8.41395e+09;1;0.3711;10.778
8.43335e+09;1;0.3711;10.8214
8.45279e+09;1;0.3711;10.8648
8.47227e+09;1;0.3711;10.9083
8.4918e+09;1;0.3711;10.9519
8.51138e+09;1;0.3711;10.9955
8.531e+09;1;0.3711;11.0391
8.55067e+09;1;0.3711;11.0829
8.57038e+09;1;0.3711;11.1267
8.59014e+09;1;0.3711;11.1705
8.60994e+09;1;0.3711;11.2144
8.62979e+09;1;0.3711;11.2584
8.64968e+09;1;0.3711;11.3024
8.66962e+09;1;0.3711;11.3465
8.6896e+09;1;0.3711;11.3906
8.70964e+09;1;0.3711;11.4348
8.72971e+09;1;0.3711;11.4791
8.74984e+09;1;0.3711;11.5234
8.77001e+09;1;0.3711;11.5678
8.79023e+09;1;0.3711;11.6123
8.81049e+09;1;0.3711;11.6568
8.8308e+09;1;0.3711;11.7013
8.85116e+09;1;0.3711;11.746
8.87156e+09;1;0.3711;11.7907
8.89201e+09;1;0.3711;11.8354
8.91251e+09;1;0.3711;11.8802
8.93305e+09;1;0.3711;11.9251
8.95365e+09;1;0.3711;11.9701
8.97429e+09;1;0.3711;12.0151
8.99498e+09;1;0.3711;12.0602
9.01571e+09;1;0.3711;12.1053
9.03649e+09;1;0.3711;12.1505
9.05733e+09;1;0.3711;12.1958
9.07821e+09;1;0.3711;12.2411
9.09913e+09;1;0.3711;12.2865
9.12011e+09;1;0.3711;12.332
9.14113e+09;1;0.3711;12.3775
9.1622e+09;1;0.3711;12.4231
9.18333e+09;1;0.3711;12.4687
9.2045e+09;1;0.3711;12.5145
9.22571e+09;1;0.3711;12.5602
9.24698e+09;1;0.3711;12.6061
9.2683e+09;1;0.3711;12.652
9.28966e+09;1;0.3711;12.698
9.31108e+09;1;0.3711;12.7441
9.33254e+09;1;0.3711;12.7902
9.35406e+09;1;0.3711;12.8364
9.37562e+09;1;0.3711;12.8827
9.39723e+09;1;0.3711;12.929
9.4189e+09;1;0.3711;12.9754
9.44061e+09;1;0.3711;13.0219
9.46237e+09;1;0.3711;13.0684
9.48418e+09;1;0.3711;13.115
9.50605e+09;1;0.3711;13.1617
9.52796e+09;1;0.3711;13.2084
9.54993e+09;1;0.3711;13.2552
9.57194e+09;1;0.3711;13.3021
9.59401e+09;1;0.3711;13.3491
9.61612e+09;1;0.3711;13.3961
9.63829e+09;1;0.3711;13.4432
9.66051e+09;1;0.3711;13.4904
9.68278e+09;1;0.3711;13.5376
9.7051e+09;1;0.3711;13.5849
9.72747e+09;1;0.3711;13.6323
9.7499e+09;1;0.3711;13.6798
9.77237e+09;1;0.3711;13.7273
9.7949e+09;1;0.3711;13.7749
9.81748e+09;1;0.3711;13.8226
9.84011e+09;1;0.3711;13.8703
9.86279e+09;1;0.3711;13.9182
9.88553e+09;1;0.3711;13.966
9.90832e+09;1;0.3711;14.014
9.93116e+09;1;0.3711;14.0621
9.95405e+09;1;0.3711;14.1102
9.977e+09;1;0.3711;14.1584
1e+10;1;0.3711;14.2066
1e+09;2;0.3711;-31.3175
1.00231e+09;2;0.3711;-31.2374
1.00462e+09;2;0.3711;-31.1574
1.00693e+09;2;0.3711;-31.0776
1.00925e+09;2;0.3711;-30.998
1.01158e+09;2;0.3711;-30.9185
1.01391e+09;2;0.3711;-30.8392
1.01625e+09;2;0.3711;-30.7601
1.01859e+09;2;0.3711;-30.6811
1.02094e+09;2;0.3711;-30.6023
1.02329e+09;2;0.3711;-30.5236
1.02565e+09;2;0.3711;-30.4451
1.02802e+09;2;0.3711;-30.3668
1.03039e+09;2;0.3711;-30.2886
1.03276e+09;2;0.3711;-30.2106
1.03514e+09;2;0.3711;-30.1328
1.03753e+09;2;0.3711;-30.0551
1.03992e+09;2;0.3711;-29.9775
1.04232e+09;2;0.3711;-29.9002
1.04472e+09;2;0.3711;-29.8229
1.04713e+09;2;0.3711;-29.7459
1.04954e+09;2;0.3711;-29.669
1.05196e+09;2;0.3711;-29.5923
1.05439e+09;2;0.3711;-29.5157
1.05682e+09;2;0.3711;-29.4392
1.05925e+09;2;0.3711;-29.363
1.0617e+09;2;0.3711;-29.2869
1.06414e+09;2;0.3711;-29.2109
1.0666e+09;2;0.3711;-29.1351
1.06905e+09;2;0.3711;-29.0594
1.07152e+09;2;0.3711;-28.9839
1.07399e+09;2;0.3711;-28.9086
1.07647e+09;2;0.3711;-28.8334
1.07895e+09;2;0.3711;-28.7584
1.08143e+09;2;0.3711;-28.6835
1.08393e+09;2;0.3711;-28.6088
1.08643e+09;2;0.3711;-28.5342
1.08893e+09;2;0.3711;-28.4598
1.09144e+09;2;0.3711;-28.3855
1.09396e+09;2;0.3711;-28.3113
1.09648e+09;2;0.3711;-28.2374
1.09901e+09;2;0.3711;-28.1635
1.10154e+09;2;0.3711;-28.0899
1.10408e+09;2;0.3711;-28.0163
1.10662e+09;2;0.3711;-27.943
1.10917e+09;2;0.3711;-27.8697
1.11173e+09;2;0.3711;-27.7966
1.11429e+09;2;0.3711;-27.7237
1.11686e+09;2;0.3711;-27.6509
1.11944e+09;2;0.3711;-27.5783
1.12202e+09;2;0.3711;-27.5058
1.1246e+09;2;0.3711;-27.4334
1.1272e+09;2;0.3711;-27.3612
1.1298e+09;2;0.3711;-27.2891
1.1324e+09;2;0.3711;-27.2172
1.13501e+09;2;0.3711;-27.1455
1.13763e+09;2;0.3711;-27.0738
1.14025e+09;2;0.3711;-27.0023
1.14288e+09;2;0.3711;-26.931
1.14551e+09;2;0.3711;-26.8598
1.14815e+09;2;0.3711;-26.7887
1.1508e+09;2;0.3711;-26.7178
1.15345e+09;2;0.3711;-26.6471
1.15611e+09;2;0.3711;-26.5764
1.15878e+09;2;0.3711;-26.5059
1.16145e+09;2;0.3711;-26.4356
1.16413e+09;2;0.3711;-26.3654
1.16681e+09;2;0.3711;-26.2953
1.1695e+09;2;0.3711;-26.2254
1.1722e+09;2;0.3711;-26.1556
1.1749e+09;2;0.3711;-26.0859
1.17761e+09;2;0.3711;-26.0164
1.18032e+09;2;0.3711;-25.947
1.18304e+09;2;0.3711;-25.8778
1.18577e+09;2;0.3711;-25.8087
1.1885e+09;2;0.3711;-25.7397
1.19124e+09;2;0.3711;-25.6709
1.19399e+09;2;0.3711;-25.6022
1.19674e+09;2;0.3711;-25.5337
1.1995e+09;2;0.3711;-25.4652
1.20226e+09;2;0.3711;-25.3969
1.20504e+09;2;0.3711;-25.3288
1.20781e+09;2;0.3711;-25.2608
1.2106e+09;2;0.3711;-25.1929
1.21339e+09;2;0.3711;-25.1251
1.21619e+09;2;0.3711;-25.0575
1.21899e+09;2;0.3711;-24.99
1.2218e+09;2;0.3711;-24.9227
1.22462e+09;2;0.3711;-24.8555
1.22744e+09;2;0.3711;-24.7884
1.23027e+09;2;0.3711;-24.7214
1.2331e+09;2;0.3711;-24.6546
1.23595e+09;2;0.3711;-24.5879
1.2388e+09;2;0.3711;-24.5213
1.24165e+09;2;0.3711;-24.4549
1.24451e+09;2;0.3711;-24.3886
1.24738e+09;2;0.3711;-24.3224
1.25026e+09;2;0.3711;-24.2564
1.25314e+09;2;0.3711;-24.1905
1.25603e+09;2;0.3711;-24.1247
1.25893e+09;2;0.3711;-24.059
1.26183e+09;2;0.3711;-23.9935
1.26474e+09;2;0.3711;-23.9281
1.26765e+09;2;0.3711;-23.8628
1.27057e+09;2;0.3711;-23.7976
1.2735e+09;2;0.3711;-23.7326
1.27644e+09;2;0.3711;-23.6677
1.27938e+09;2;0.3711;-23.6029
1.28233e+09;2;0.3711;-23.5383
1.28529e+09;2;0.3711;-23.4738
1.28825e+09;2;0.3711;-23.4094
1.29122e+09;2;0.3711;-23.3451
1.2942e+09;2;0.3711;-23.2809
1.29718e+09;2;0.3711;-23.2169
1.30017e+09;2;0.3711;-23.153
1.30317e+09;2;0.3711;-23.0892
1.30617e+09;2;0.3711;-23.0255
1.30918e+09;2;0.3711;-22.962
1.3122e+09;2;0.3711;-22.8986
1.31522e+09;2;0.3711;-22.8353
1.31826e+09;2;0.3711;-22.7721
1.3213e+09;2;0.3711;-22.7091
1.32434e+09;2;0.3711;-22.6461
1.32739e+09;2;0.3711;-22.5833
1.33045e+09;2;0.3711;-22.5206
1.33352e+09;2;0.3711;-22.458
1.3366e+09;2;0.3711;-22.3956
1.33968e+09;2;0.3711;-22.3333
1.34276e+09;2;0.3711;-22.271
1.34586e+09;2;0.3711;-22.2089
1.34896e+09;2;0.3711;-22.1469
1.35207e+09;2;0.3711;-22.0851
1.35519e+09;2;0.3711;-22.0233
1.35831e+09;2;0.3711;-21.9617
1.36144e+09;2;0.3711;-21.9002
1.36458e+09;2;0.3711;-21.8388
1.36773e+09;2;0.3711;-21.7775
1.37088e+09;2;0.3711;-21.7163
1.37404e+09;2;0.3711;-21.6553
1.37721e+09;2;0.3711;-21.5943
1.38038e+09;2;0.3711;-21.5335
1.38357e+09;2;0.3711;-21.4728
1.38676e+09;2;0.3711;-21.4122
1.38995e+09;2;0.3711;-21.3517
1.39316e+09;2;0.3711;-21.2914
1.39637e+09;2;0.3711;-21.2311
1.39959e+09;2;0.3711;-21.171
1.40281e+09;2;0.3711;-21.1109
1.40605e+09;2;0.3711;-21.051
1.40929e+09;2;0.3711;-20.9912
1.41254e+09;2;0.3711;-20.9315
1.41579e+09;2;0.3711;-20.8719
1.41906e+09;2;0.3711;-20.8125
1.42233e+09;2;0.3711;-20.7531
1.42561e+09;2;0.3711;-20.6938
1.42889e+09;2;0.3711;-20.6347
1.43219e+09;2;0.3711;-20.5757
1.43549e+09;2;0.3711;-20.5167
1.4388e+09;2;0.3711;-20.4579
1.44212e+09;2;0.3711;-20.3992
1.44544e+09;2;0.3711;-20.3406
1.44877e+09;2;0.3711;-20.2821
1.45211e+09;2;0.3711;-20.2237
1.45546e+09;2;0.3711;-20.1654
1.45881e+09;2;0.3711;-20.1073
1.46218e+09;2;0.3711;-20.0492
1.46555e+09;2;0.3711;-19.9913
1.46893e+09;2;0.3711;-19.9334
1.47231e+09;2;0.3711;-19.8757
1.47571e+09;2;0.3711;-19.818
1.47911e+09;2;0.3711;-19.7605
1.48252e+09;2;0.3711;-19.703
1.48594e+09;2;0.3711;-19.6457
1.48936e+09;2;0.3711;-19.5885
1.49279e+09;2;0.3711;-19.5314
1.49624e+09;2;0.3711;-19.4744
1.49968e+09;2;0.3711;-19.4174
1.50314e+09;2;0.3711;-19.3606
1.50661e+09;2;0.3711;-19.3039
1.51008e+09;2;0.3711;-19.2473
1.51356e+09;2;0.3711;-19.1908
1.51705e+09;2;0.3711;-19.1344
1.52055e+09;2;0.3711;-19.0781
1.52405e+09;2;0.3711;-19.0219
1.52757e+09;2;0.3711;-18.9658
1.53109e+09;2;0.3711;-18.9098
1.53462e+09;2;0.3711;-18.8539
1.53815e+09;2;0.3711;-18.7981
1.5417e+09;2;0.3711;-18.7424
1.54525e+09;2;0.3711;-18.6869
1.54882e+09;2;0.3711;-18.6314
1.55239e+09;2;0.3711;-18.576
1.55597e+09;2;0.3711;-18.5207
1.55955e+09;2;0.3711;-18.4655
1.56315e+09;2;0.3711;-18.4103
1.56675e+09;2;0.3711;-18.3553
1.57036e+09;2;0.3711;-18.3004
1.57398e+09;2;0.3711;-18.2456
1.57761e+09;2;0.3711;-18.1909
1.58125e+09;2;0.3711;-18.1363
1.58489e+09;2;0.3711;-18.0818
1.58855e+09;2;0.3711;-18.0273
1.59221e+09;2;0.3711;-17.973
1.59588e+09;2;0.3711;-17.9188
1.59956e+09;2;0.3711;-17.8646
1.60325e+09;2;0.3711;-17.8106
1.60694e+09;2;0.3711;-17.7566
1.61065e+09;2;0.3711;-17.7028
1.61436e+09;2;0.3711;-17.649
1.61808e+09;2;0.3711;-17.5953
1.62181e+09;2;0.3711;-17.5418
1.62555e+09;2;0.3711;-17.4883
1.6293e+09;2;0.3711;-17.4349
1.63305e+09;2;0.3711;-17.3816
1.63682e+09;2;0.3711;-17.3284
1.64059e+09;2;0.3711;-17.2753
1.64437e+09;2;0.3711;-17.2222
1.64816e+09;2;0.3711;-17.1693
1.65196e+09;2;0.3711;-17.1165
1.65577e+09;2;0.3711;-17.0637
1.65959e+09;2;0.3711;-17.011
1.66341e+09;2;0.3711;-16.9585
1.66725e+09;2;0.3711;-16.906
1.67109e+09;2;0.3711;-16.8536
1.67494e+09;2;0.3711;-16.8013
1.6788e+09;2;0.3711;-16.7491
1.68267e+09;2;0.3711;-16.697
1.68655e+09;2;0.3711;-16.6449
1.69044e+09;2;0.3711;-16.593
1.69434e+09;2;0.3711;-16.5411
1.69824e+09;2;0.3711;-16.4894
1.70216e+09;2;0.3711;-16.4377
1.70608e+09;2;0.3711;-16.3861
1.71002e+09;2;0.3711;-16.3346
1.71396e+09;2;0.3711;-16.2831
1.71791e+09;2;0.3711;-16.2318
1.72187e+09;2;0.3711;-16.1806
1.72584e+09;2;0.3711;-16.1294
1.72982e+09;2;0.3711;-16.0783
1.7338e+09;2;0.3711;-16.0273
1.7378e+09;2;0.3711;-15.9764
1.74181e+09;2;0.3711;-15.9256
1.74582e+09;2;0.3711;-15.8748
1.74985e+09;2;0.3711;-15.8242
1.75388e+09;2;0.3711;-15.7736
1.75792e+09;2;0.3711;-15.7231
1.76198e+09;2;0.3711;-15.6727
1.76604e+09;2;0.3711;-15.6224
1.77011e+09;2;0.3711;-15.5722
1.77419e+09;2;0.3711;-15.522
1.77828e+09;2;0.3711;-15.4719
1.78238e+09;2;0.3711;-15.4219
1.78649e+09;2;0.3711;-15.372
1.79061e+09;2;0.3711;-15.3222
1.79473e+09;2;0.3711;-15.2725
1.79887e+09;2;0.3711;-15.2228
1.80302e+09;2;0.3711;-15.1732
1.80717e+09;2;0.3711;-15.1237
1.81134e+09;2;0.3711;-15.0743
1.81552e+09;2;0.3711;-15.0249
1.8197e+09;2;0.3711;-14.9757
1.8239e+09;2;0.3711;-14.9265
1.8281e+09;2;0.3711;-14.8774
1.83231e+09;2;0.3711;-14.8283
1.83654e+09;2;0.3711;-14.7794
1.84077e+09;2;0.3711;-14.7305
1.84502e+09;2;0.3711;-14.6817
1.84927e+09;2;0.3711;-14.633
1.85353e+09;2;0.3711;-14.5844
1.8578e+09;2;0.3711;-14.5358
1.86209e+09;2;0.3711;-14.4873
1.86638e+09;2;0.3711;-14.4389
1.87068e+09;2;0.3711;-14.3906
1.87499e+09;2;0.3711;-14.3423
1.87932e+09;2;0.3711;-14.2942
1.88365e+09;2;0.3711;-14.2461
1.88799e+09;2;0.3711;-14.198
1.89234e+09;2;0.3711;-14.1501
1.89671e+09;2;0.3711;-14.1022
1.90108e+09;2;0.3711;-14.0544
1.90546e+09;2;0.3711;-14.0067
1.90985e+09;2;0.3711;-13.959
1.91426e+09;2;0.3711;-13.9115
1.91867e+09;2;0.3711;-13.864
1.92309e+09;2;0.3711;-13.8165
1.92752e+09;2;0.3711;-13.7692
1.93197e+09;2;0.3711;-13.7219
1.93642e+09;2;0.3711;-13.6747
1.94089e+09;2;0.3711;-13.6275
1.94536e+09;2;0.3711;-13.5805
1.94984e+09;2;0.3711;-13.5335
1.95434e+09;2;0.3711;-13.4865
1.95884e+09;2;0.3711;-13.4397
1.96336e+09;2;0.3711;-13.3929
1.96789e+09;2;0.3711;-13.3462
1.97242e+09;2;0.3711;-13.2996
1.97697e+09;2;0.3711;-13.253
1.98153e+09;2;0.3711;-13.2065
1.98609e+09;2;0.3711;-13.1601
1.99067e+09;2;0.3711;-13.1137
1.99526e+09;2;0.3711;-13.0674
1.99986e+09;2;0.3711;-13.0212
2.00447e+09;2;0.3711;-12.975
2.00909e+09;2;0.3711;-12.929
2.01372e+09;2;0.3711;-12.883
2.01837e+09;2;0.3711;-12.837
2.02302e+09;2;0.3711;-12.7911
2.02768e+09;2;0.3711;-12.7453
2.03236e+09;2;0.3711;-12.6996
2.03704e+09;2;0.3711;-12.6539
2.04174e+09;2;0.3711;-12.6083
2.04644e+09;2;0.3711;-12.5628
2.05116e+09;2;0.3711;-12.5173
2.05589e+09;2;0.3711;-12.4719
2.06063e+09;2;0.3711;-12.4265
2.06538e+09;2;0.3711;-12.3813
2.07014e+09;2;0.3711;-12.3361
2.07491e+09;2;0.3711;-12.2909
2.0797e+09;2;0.3711;-12.2458
2.08449e+09;2;0.3711;-12.2008
2.0893e+09;2;0.3711;-12.1559
2.09411e+09;2;0.3711;-12.111
2.09894e+09;2;0.3711;-12.0662
2.10378e+09;2;0.3711;-12.0214
2.10863e+09;2;0.3711;-11.9767
2.11349e+09;2;0.3711;-11.9321
2.11836e+09;2;0.3711;-11.8875
2.12324e+09;2;0.3711;-11.843
2.12814e+09;2;0.3711;-11.7986
2.13304e+09;2;0.3711;-11.7542
2.13796e+09;2;0.3711;-11.7099
2.14289e+09;2;0.3711;-11.6656
2.14783e+09;2;0.3711;-11.6214
2.15278e+09;2;0.3711;-11.5773
2.15774e+09;2;0.3711;-11.5332
2.16272e+09;2;0.3711;-11.4892
2.1677e+09;2;0.3711;-11.4453
2.1727e+09;2;0.3711;-11.4014
2.17771e+09;2;0.3711;-11.3576
2.18273e+09;2;0.3711;-11.3138
2.18776e+09;2;0.3711;-11.2701
2.1928e+09;2;0.3711;-11.2265
2.19786e+09;2;0.3711;-11.1829
2.20293e+09;2;0.3711;-11.1393
