"acfrequency";"number";"r Z";"i Z"
1.44212e+09;20;9.977;32.7934
1.44544e+09;20;9.93812;32.9222
1.44877e+09;20;9.8993;33.0513
1.45211e+09;20;9.86053;33.1808
1.45546e+09;20;9.82182;33.3107
1.45881e+09;20;9.78317;33.4409
1.46218e+09;20;9.74458;33.5714
1.46555e+09;20;9.70604;33.7023
1.46893e+09;20;9.66756;33.8336
1.47231e+09;20;9.62915;33.9652
1.47571e+09;20;9.59079;34.0971
1.47911e+09;20;9.55249;34.2295
1.48252e+09;20;9.51425;34.3621
1.48594e+09;20;9.47607;34.4952
1.48936e+09;20;9.43795;34.6285
1.49279e+09;20;9.39989;34.7623
1.49624e+09;20;9.36189;34.8963
1.49968e+09;20;9.32395;35.0308
1.50314e+09;20;9.28608;35.1656
1.50661e+09;20;9.24826;35.3007
1.51008e+09;20;9.21051;35.4363
1.51356e+09;20;9.17282;35.5721
1.51705e+09;20;9.1352;35.7083
1.52055e+09;20;9.09764;35.8449
1.52405e+09;20;9.06014;35.9819
1.52757e+09;20;9.0227;36.1192
1.53109e+09;20;8.98533;36.2568
1.53462e+09;20;8.94803;36.3948
1.53815e+09;20;8.91079;36.5332
1.5417e+09;20;8.87361;36.6719
1.54525e+09;20;8.8365;36.811
1.54882e+09;20;8.79945;36.9505
1.55239e+09;20;8.76248;37.0903
1.55597e+09;20;8.72556;37.2305
1.55955e+09;20;8.68872;37.371
1.56315e+09;20;8.65194;37.5119
1.56675e+09;20;8.61522;37.6531
1.57036e+09;20;8.57858;37.7948
1.57398e+09;20;8.542;37.9367
1.57761e+09;20;8.50549;38.0791
1.58125e+09;20;8.46905;38.2218
1.58489e+09;20;8.43267;38.3649
1.58855e+09;20;8.39637;38.5083
1.59221e+09;20;8.36013;38.6521
1.59588e+09;20;8.32397;38.7963
1.59956e+09;20;8.28787;38.9408
1.60325e+09;20;8.25184;39.0857
1.60694e+09;20;8.21588;39.2309
1.61065e+09;20;8.18;39.3766
1.61436e+09;20;8.14418;39.5225
1.61808e+09;20;8.10843;39.6689
1.62181e+09;20;8.07276;39.8156
1.62555e+09;20;8.03715;39.9627
1.6293e+09;20;8.00162;40.1102
1.63305e+09;20;7.96616;40.258
1.63682e+09;20;7.93077;40.4062
1.64059e+09;20;7.89545;40.5548
1.64437e+09;20;7.86021;40.7037
1.64816e+09;20;7.82504;40.853
1.65196e+09;20;7.78994;41.0027
1.65577e+09;20;7.75491;41.1527
1.65959e+09;20;7.71996;41.3031
1.66341e+09;20;7.68508;41.4539
1.66725e+09;20;7.65028;41.6051
1.67109e+09;20;7.61555;41.7566
1.67494e+09;20;7.58089;41.9085
1.6788e+09;20;7.54631;42.0608
1.68267e+09;20;7.5118;42.2134
1.68655e+09;20;7.47737;42.3664
1.69044e+09;20;7.44302;42.5198
1.69434e+09;20;7.40873;42.6736
1.69824e+09;20;7.37453;42.8277
1.70216e+09;20;7.3404;42.9822
1.70608e+09;20;7.30634;43.1371
1.71002e+09;20;7.27236;43.2924
1.71396e+09;20;7.23846;43.448
1.71791e+09;20;7.20464;43.604
1.72187e+09;20;7.17089;43.7604
1.72584e+09;20;7.13722;43.9172
1.72982e+09;20;7.10362;44.0744
1.7338e+09;20;7.07011;44.2319
1.7378e+09;20;7.03667;44.3898
1.74181e+09;20;7.00331;44.5481
1.74582e+09;20;6.97002;44.7067
1.74985e+09;20;6.93682;44.8658
1.75388e+09;20;6.90369;45.0252
1.75792e+09;20;6.87064;45.185
1.76198e+09;20;6.83767;45.3452
1.76604e+09;20;6.80478;45.5057
1.77011e+09;20;6.77196;45.6667
1.77419e+09;20;6.73923;45.828
1.77828e+09;20;6.70658;45.9897
1.78238e+09;20;6.674;46.1518
1.78649e+09;20;6.64151;46.3142
1.79061e+09;20;6.60909;46.4771
1.79473e+09;20;6.57676;46.6403
1.79887e+09;20;6.5445;46.804
1.80302e+09;20;6.51233;46.968
1.80717e+09;20;6.48023;47.1323
1.81134e+09;20;6.44822;47.2971
1.81552e+09;20;6.41628;47.4623
1.8197e+09;20;6.38443;47.6278
1.8239e+09;20;6.35266;47.7938
1.8281e+09;20;6.32097;47.9601
1.83231e+09;20;6.28936;48.1268
1.83654e+09;20;6.25784;48.2939
1.84077e+09;20;6.22639;48.4614
1.84502e+09;20;6.19503;48.6293
1.84927e+09;20;6.16374;48.7975
1.85353e+09;20;6.13254;48.9662
1.8578e+09;20;6.10143;49.1352
1.86209e+09;20;6.07039;49.3046
1.86638e+09;20;6.03944;49.4745
1.87068e+09;20;6.00857;49.6447
1.87499e+09;20;5.97778;49.8153
1.87932e+09;20;5.94708;49.9863
1.88365e+09;20;5.91645;50.1577
1.88799e+09;20;5.88591;50.3295
1.89234e+09;20;5.85546;50.5016
1.89671e+09;20;5.82509;50.6742
1.90108e+09;20;5.7948;50.8472
1.90546e+09;20;5.76459;51.0205
1.90985e+09;20;5.73447;51.1943
1.91426e+09;20;5.70443;51.3684
1.91867e+09;20;5.67447;51.543
1.92309e+09;20;5.6446;51.7179
1.92752e+09;20;5.61482;51.8933
1.93197e+09;20;5.58511;52.069
1.93642e+09;20;5.5555;52.2452
1.94089e+09;20;5.52596;52.4217
1.94536e+09;20;5.49651;52.5986
1.94984e+09;20;5.46715;52.776
1.95434e+09;20;5.43787;52.9537
1.95884e+09;20;5.40867;53.1319
1.96336e+09;20;5.37956;53.3104
1.96789e+09;20;5.35053;53.4893
1.97242e+09;20;5.32159;53.6687
1.97697e+09;20;5.29274;53.8484
1.98153e+09;20;5.26396;54.0286
1.98609e+09;20;5.23528;54.2091
1.99067e+09;20;5.20668;54.3901
1.99526e+09;20;5.17816;54.5714
1.99986e+09;20;5.14973;54.7532
2.00447e+09;20;5.12139;54.9354
2.00909e+09;20;5.09313;55.1179
2.01372e+09;20;5.06496;55.3009
2.01837e+09;20;5.03687;55.4843
2.02302e+09;20;5.00887;55.6681
2.02768e+09;20;4.98095;55.8523
2.03236e+09;20;4.95312;56.0369
2.03704e+09;20;4.92538;56.222
2.04174e+09;20;4.89772;56.4074
2.04644e+09;20;4.87015;56.5932
2.05116e+09;20;4.84266;56.7795
2.05589e+09;20;4.81527;56.9662
2.06063e+09;20;4.78795;57.1532
2.06538e+09;20;4.76073;57.3407
2.07014e+09;20;4.73359;57.5286
2.07491e+09;20;4.70653;57.7169
2.0797e+09;20;4.67956;57.9057
2.08449e+09;20;4.65268;58.0948
2.0893e+09;20;4.62589;58.2844
2.09411e+09;20;4.59918;58.4744
2.09894e+09;20;4.57256;58.6647
2.10378e+09;20;4.54603;58.8556
2.10863e+09;20;4.51958;59.0468
2.11349e+09;20;4.49322;59.2384
2.11836e+09;20;4.46695;59.4305
2.12324e+09;20;4.44076;59.623
2.12814e+09;20;4.41466;59.8159
2.13304e+09;20;4.38865;60.0092
2.13796e+09;20;4.36272;60.2029
2.14289e+09;20;4.33688;60.3971
2.14783e+09;20;4.31113;60.5917
2.15278e+09;20;4.28546;60.7867
2.15774e+09;20;4.25989;60.9821
2.16272e+09;20;4.2344;61.178
2.1677e+09;20;4.20899;61.3743
2.1727e+09;20;4.18368;61.571
2.17771e+09;20;4.15845;61.7681
2.18273e+09;20;4.1333;61.9656
2.18776e+09;20;4.10825;62.1636
2.1928e+09;20;4.08328;62.362
2.19786e+09;20;4.0584;62.5609
2.20293e+09;20;4.03361;62.7601
2.208e+09;20;4.0089;62.9598
2.21309e+09;20;3.98428;63.16
2.2182e+09;20;3.95975;63.3605
2.22331e+09;20;3.93531;63.5615
2.22844e+09;20;3.91095;63.7629
2.23357e+09;20;3.88668;63.9648
2.23872e+09;20;3.8625;64.1671
2.24388e+09;20;3.83841;64.3698
2.24905e+09;20;3.8144;64.5729
2.25424e+09;20;3.79048;64.7765
2.25944e+09;20;3.76665;64.9806
2.26464e+09;20;3.7429;65.185
2.26986e+09;20;3.71924;65.3899
2.2751e+09;20;3.69567;65.5952
2.28034e+09;20;3.67219;65.801
2.2856e+09;20;3.64879;66.0072
2.29087e+09;20;3.62548;66.2139
2.29615e+09;20;3.60226;66.421
2.30144e+09;20;3.57913;66.6285
2.30675e+09;20;3.55608;66.8365
2.31206e+09;20;3.53312;67.0449
2.31739e+09;20;3.51025;67.2538
2.32274e+09;20;3.48747;67.4631
2.32809e+09;20;3.46477;67.6728
2.33346e+09;20;3.44216;67.883
2.33884e+09;20;3.41964;68.0936
2.34423e+09;20;3.3972;68.3047
2.34963e+09;20;3.37485;68.5162
2.35505e+09;20;3.35259;68.7282
2.36048e+09;20;3.33042;68.9407
2.36592e+09;20;3.30833;69.1535
2.37137e+09;20;3.28633;69.3669
2.37684e+09;20;3.26442;69.5806
2.38232e+09;20;3.24259;69.7949
2.38781e+09;20;3.22086;70.0095
2.39332e+09;20;3.1992;70.2247
2.39883e+09;20;3.17764;70.4403
2.40436e+09;20;3.15616;70.6563
2.40991e+09;20;3.13477;70.8728
2.41546e+09;20;3.11347;71.0898
2.42103e+09;20;3.09225;71.3072
2.42661e+09;20;3.07112;71.525
2.4322e+09;20;3.05008;71.7434
2.43781e+09;20;3.02912;71.9621
2.44343e+09;20;3.00825;72.1814
2.44906e+09;20;2.98747;72.4011
2.45471e+09;20;2.96678;72.6213
2.46037e+09;20;2.94617;72.8419
2.46604e+09;20;2.92565;73.063
2.47172e+09;20;2.90521;73.2845
2.47742e+09;20;2.88486;73.5065
2.48313e+09;20;2.8646;73.729
2.48886e+09;20;2.84442;73.952
2.49459e+09;20;2.82433;74.1754
2.50035e+09;20;2.80433;74.3993
2.50611e+09;20;2.78441;74.6236
2.51189e+09;20;2.76458;74.8484
2.51768e+09;20;2.74484;75.0737
2.52348e+09;20;2.72518;75.2995
2.5293e+09;20;2.70561;75.5257
2.53513e+09;20;2.68613;75.7524
2.54097e+09;20;2.66673;75.9796
2.54683e+09;20;2.64741;76.2072
2.5527e+09;20;2.62819;76.4354
2.55859e+09;20;2.60905;76.6639
2.56448e+09;20;2.58999;76.893
2.5704e+09;20;2.57102;77.1226
2.57632e+09;20;2.55214;77.3526
2.58226e+09;20;2.53334;77.5831
2.58821e+09;20;2.51463;77.8141
2.59418e+09;20;2.49601;78.0456
2.60016e+09;20;2.47747;78.2775
2.60615e+09;20;2.45901;78.51
2.61216e+09;20;2.44064;78.7429
2.61818e+09;20;2.42236;78.9763
2.62422e+09;20;2.40416;79.2102
2.63027e+09;20;2.38605;79.4445
2.63633e+09;20;2.36802;79.6794
2.64241e+09;20;2.35008;79.9147
2.6485e+09;20;2.33223;80.1506
2.65461e+09;20;2.31446;80.3869
2.66073e+09;20;2.29677;80.6237
2.66686e+09;20;2.27917;80.861
2.67301e+09;20;2.26165;81.0988
2.67917e+09;20;2.24422;81.3371
2.68534e+09;20;2.22688;81.5758
2.69153e+09;20;2.20962;81.8151
2.69774e+09;20;2.19244;82.0549
2.70396e+09;20;2.17535;82.2952
2.71019e+09;20;2.15834;82.5359
2.71644e+09;20;2.14142;82.7772
2.7227e+09;20;2.12458;83.0189
2.72898e+09;20;2.10783;83.2612
2.73527e+09;20;2.09116;83.504
2.74157e+09;20;2.07458;83.7472
2.74789e+09;20;2.05808;83.991
2.75423e+09;20;2.04167;84.2353
2.76058e+09;20;2.02533;84.48
2.76694e+09;20;2.00909;84.7253
2.77332e+09;20;1.99293;84.9711
2.77971e+09;20;1.97685;85.2174
2.78612e+09;20;1.96085;85.4642
2.79254e+09;20;1.94494;85.7115
2.79898e+09;20;1.92912;85.9593
2.80543e+09;20;1.91337;86.2077
2.8119e+09;20;1.89771;86.4565
2.81838e+09;20;1.88214;86.7059
2.82488e+09;20;1.86665;86.9557
2.83139e+09;20;1.85124;87.2061
2.83792e+09;20;1.83591;87.457
2.84446e+09;20;1.82067;87.7085
2.85102e+09;20;1.80552;87.9604
2.85759e+09;20;1.79044;88.2129
2.86418e+09;20;1.77545;88.4658
2.87078e+09;20;1.76054;88.7193
2.8774e+09;20;1.74572;88.9734
2.88403e+09;20;1.73097;89.2279
2.89068e+09;20;1.71632;89.483
2.89734e+09;20;1.70174;89.7386
2.90402e+09;20;1.68725;89.9947
2.91072e+09;20;1.67284;90.2513
2.91743e+09;20;1.65851;90.5085
2.92415e+09;20;1.64426;90.7662
2.93089e+09;20;1.6301;91.0245
2.93765e+09;20;1.61602;91.2832
2.94442e+09;20;1.60202;91.5425
2.95121e+09;20;1.58811;91.8024
2.95801e+09;20;1.57428;92.0627
2.96483e+09;20;1.56053;92.3237
2.97167e+09;20;1.54686;92.5851
2.97852e+09;20;1.53327;92.8471
2.98538e+09;20;1.51977;93.1096
2.99226e+09;20;1.50635;93.3727
2.99916e+09;20;1.49301;93.6363
3.00608e+09;20;1.47975;93.9004
3.01301e+09;20;1.46657;94.1651
3.01995e+09;20;1.45348;94.4303
3.02691e+09;20;1.44046;94.6961
3.03389e+09;20;1.42753;94.9624
3.04089e+09;20;1.41468;95.2293
3.04789e+09;20;1.40191;95.4967
3.05492e+09;20;1.38923;95.7647
3.06196e+09;20;1.37662;96.0332
3.06902e+09;20;1.3641;96.3022
3.0761e+09;20;1.35165;96.5719
3.08319e+09;20;1.33929;96.842
3.0903e+09;20;1.32701;97.1128
3.09742e+09;20;1.31481;97.3841
3.10456e+09;20;1.30269;97.6559
3.11172e+09;20;1.29065;97.9283
3.11889e+09;20;1.2787;98.2013
3.12608e+09;20;1.26682;98.4748
3.13329e+09;20;1.25502;98.7489
3.14051e+09;20;1.24331;99.0235
3.14775e+09;20;1.23167;99.2988
3.155e+09;20;1.22012;99.5745
3.16228e+09;20;1.20865;99.8509
3.16957e+09;20;1.19725;100.128
3.17687e+09;20;1.18594;100.405
3.1842e+09;20;1.17471;100.683
3.19154e+09;20;1.16355;100.962
3.1989e+09;20;1.15248;101.241
3.20627e+09;20;1.14149;101.521
3.21366e+09;20;1.13057;101.801
3.22107e+09;20;1.11974;102.082
3.22849e+09;20;1.10899;102.364
3.23594e+09;20;1.09832;102.646
3.2434e+09;20;1.08772;102.928
3.25087e+09;20;1.07721;103.212
3.25837e+09;20;1.06677;103.496
3.26588e+09;20;1.05642;103.78
3.27341e+09;20;1.04614;104.065
3.28095e+09;20;1.03595;104.351
3.28852e+09;20;1.02583;104.637
3.2961e+09;20;1.01579;104.923
3.3037e+09;20;1.00584;105.211
3.31131e+09;20;0.995957;105.499
3.31894e+09;20;0.986157;105.787
3.3266e+09;20;0.976437;106.076
3.33426e+09;20;0.966795;106.366
3.34195e+09;20;0.957232;106.656
3.34965e+09;20;0.947748;106.947
3.35738e+09;20;0.938342;107.239
3.36512e+09;20;0.929016;107.531
3.37287e+09;20;0.919768;107.824
3.38065e+09;20;0.910598;108.117
3.38844e+09;20;0.901508;108.411
3.39625e+09;20;0.892495;108.705
3.40408e+09;20;0.883561;109
3.41193e+09;20;0.874706;109.296
3.41979e+09;20;0.865929;109.592
3.42768e+09;20;0.85723;109.889
3.43558e+09;20;0.848609;110.187
3.4435e+09;20;0.840067;110.485
3.45144e+09;20;0.831602;110.784
3.45939e+09;20;0.823216;111.083
3.46737e+09;20;0.814907;111.383
3.47536e+09;20;0.806677;111.684
3.48337e+09;20;0.798524;111.985
3.4914e+09;20;0.790449;112.287
3.49945e+09;20;0.782452;112.59
3.50752e+09;20;0.774533;112.893
3.5156e+09;20;0.766691;113.196
3.52371e+09;20;0.758927;113.501
3.53183e+09;20;0.751241;113.806
3.53997e+09;20;0.743632;114.111
3.54813e+09;20;0.7361;114.418
3.55631e+09;20;0.728646;114.725
3.56451e+09;20;0.721269;115.032
3.57273e+09;20;0.713969;115.34
3.58096e+09;20;0.706747;115.649
3.58922e+09;20;0.699602;115.958
3.59749e+09;20;0.692534;116.268
3.60579e+09;20;0.685543;116.579
3.6141e+09;20;0.678629;116.891
3.62243e+09;20;0.671792;117.203
3.63078e+09;20;0.665032;117.515
3.63915e+09;20;0.658349;117.828
3.64754e+09;20;0.651743;118.142
3.65595e+09;20;0.645213;118.457
3.66438e+09;20;0.638761;118.772
3.67282e+09;20;0.632385;119.088
3.68129e+09;20;0.626086;119.404
3.68978e+09;20;0.619863;119.722
3.69828e+09;20;0.613717;120.039
3.70681e+09;20;0.607647;120.358
3.71535e+09;20;0.601654;120.677
3.72392e+09;20;0.595738;120.997
3.7325e+09;20;0.589898;121.317
3.74111e+09;20;0.584134;121.638
3.74973e+09;20;0.578446;121.96
3.75837e+09;20;0.572835;122.283
3.76704e+09;20;0.5673;122.606
3.77572e+09;20;0.561841;122.93
3.78443e+09;20;0.556459;123.254
3.79315e+09;20;0.551152;123.579
3.80189e+09;20;0.545922;123.905
3.81066e+09;20;0.540767;124.231
3.81944e+09;20;0.535689;124.558
3.82825e+09;20;0.530687;124.886
3.83707e+09;20;0.52576;125.215
3.84592e+09;20;0.52091;125.544
3.85478e+09;20;0.516135;125.874
3.86367e+09;20;0.511436;126.204
3.87258e+09;20;0.506813;126.536
3.8815e+09;20;0.502266;126.868
3.89045e+09;20;0.497794;127.2
3.89942e+09;20;0.493398;127.533
3.90841e+09;20;0.489078;127.867
3.91742e+09;20;0.484833;128.202
3.92645e+09;20;0.480664;128.537
3.9355e+09;20;0.47657;128.873
3.94457e+09;20;0.472552;129.21
3.95367e+09;20;0.46861;129.548
3.96278e+09;20;0.464743;129.886
3.97192e+09;20;0.460951;130.225
3.98107e+09;20;0.457235;130.564
3.99025e+09;20;0.453594;130.904
3.99945e+09;20;0.450029;131.245
4.00867e+09;20;0.446539;131.587
4.01791e+09;20;0.443124;131.929
4.02717e+09;20;0.439784;132.272
4.03645e+09;20;0.43652;132.616
4.04576e+09;20;0.433331;132.961
4.05509e+09;20;0.430217;133.306
4.06443e+09;20;0.427178;133.652
4.0738e+09;20;0.424215;133.999
4.08319e+09;20;0.421326;134.346
4.09261e+09;20;0.418513;134.694
4.10204e+09;20;0.415775;135.043
4.1115e+09;20;0.413112;135.392
4.12098e+09;20;0.410523;135.743
4.13048e+09;20;0.40801;136.094
4.14e+09;20;0.405572;136.445
4.14954e+09;20;0.403209;136.798
4.15911e+09;20;0.400921;137.151
4.16869e+09;20;0.398708;137.505
4.1783e+09;20;0.39657;137.86
4.18794e+09;20;0.394506;138.215
4.19759e+09;20;0.392518;138.571
4.20727e+09;20;0.390604;138.928
4.21697e+09;20;0.388766;139.286
4.22669e+09;20;0.387002;139.644
4.23643e+09;20;0.385313;140.003
4.2462e+09;20;0.383699;140.363
4.25598e+09;20;0.382159;140.724
4.2658e+09;20;0.380695;141.085
4.27563e+09;20;0.379305;141.447
4.28549e+09;20;0.37799;141.81
4.29536e+09;20;0.37675;142.174
4.30527e+09;20;0.375585;142.538
4.31519e+09;20;0.374494;142.903
4.32514e+09;20;0.373478;143.269
4.33511e+09;20;0.372537;143.636
4.3451e+09;20;0.37167;144.003
4.35512e+09;20;0.370879;144.371
4.36516e+09;20;0.370162;144.74
4.37522e+09;20;0.369519;145.11
4.38531e+09;20;0.368952;145.481
4.39542e+09;20;0.368459;145.852
4.40555e+09;20;0.368041;146.224
4.4157e+09;20;0.367697;146.597
4.42588e+09;20;0.367428;146.97
4.43609e+09;20;0.367234;147.345
4.44631e+09;20;0.367115;147.72
4.45656e+09;20;0.36707;148.096
4.46684e+09;20;0.3671;148.473
4.47713e+09;20;0.367205;148.85
4.48745e+09;20;0.367384;149.229
4.4978e+09;20;0.367638;149.608
4.50817e+09;20;0.367967;149.988
4.51856e+09;20;0.36837;150.368
4.52898e+09;20;0.368848;150.75
4.53942e+09;20;0.369401;151.132
4.54988e+09;20;0.370029;151.515
4.56037e+09;20;0.370731;151.899
4.57088e+09;20;0.371508;152.284
4.58142e+09;20;0.37236;152.669
4.59198e+09;20;0.373286;153.055
4.60257e+09;20;0.374287;153.443
4.61318e+09;20;0.375363;153.83
4.62381e+09;20;0.376514;154.219
4.63447e+09;20;0.377739;154.609
4.64515e+09;20;0.379039;154.999
4.65586e+09;20;0.380414;155.39
4.66659e+09;20;0.381864;155.782
4.67735e+09;20;0.383389;156.175
4.68813e+09;20;0.384988;156.569
4.69894e+09;20;0.386662;156.963
4.70977e+09;20;0.388411;157.359
4.72063e+09;20;0.390235;157.755
4.73151e+09;20;0.392134;158.152
4.74242e+09;20;0.394108;158.549
4.75335e+09;20;0.396156;158.948
4.76431e+09;20;0.39828;159.347
4.77529e+09;20;0.400478;159.748
4.7863e+09;20;0.402751;160.149
4.79733e+09;20;0.4051;160.551
4.80839e+09;20;0.407523;160.954
4.81948e+09;20;0.410021;161.357
4.83059e+09;20;0.412594;161.762
4.84172e+09;20;0.415243;162.167
4.85289e+09;20;0.417966;162.573
4.86407e+09;20;0.420765;162.98
4.87528e+09;20;0.423638;163.388
4.88652e+09;20;0.426587;163.797
4.89779e+09;20;0.429611;164.207
4.90908e+09;20;0.43271;164.617
4.9204e+09;20;0.435884;165.029
4.93174e+09;20;0.439134;165.441
4.94311e+09;20;0.442458;165.854
4.9545e+09;20;0.445858;166.268
4.96592e+09;20;0.449333;166.683
4.97737e+09;20;0.452884;167.098
4.98884e+09;20;0.45651;167.515
5.00035e+09;20;0.460211;167.933
5.01187e+09;20;0.463988;168.351
5.02343e+09;20;0.46784;168.77
5.03501e+09;20;0.471768;169.19
5.04661e+09;20;0.475771;169.611
5.05825e+09;20;0.479849;170.033
5.06991e+09;20;0.484003;170.456
5.08159e+09;20;0.488233;170.879
5.09331e+09;20;0.492539;171.304
5.10505e+09;20;0.49692;171.729
5.11682e+09;20;0.501376;172.156
5.12861e+09;20;0.505909;172.583
5.14044e+09;20;0.510517;173.011
5.15229e+09;20;0.515201;173.44
5.16416e+09;20;0.51996;173.87
5.17607e+09;20;0.524796;174.301
5.188e+09;20;0.529708;174.733
5.19996e+09;20;0.534695;175.165
5.21195e+09;20;0.539758;175.599
5.22396e+09;20;0.544898;176.033
5.236e+09;20;0.550113;176.469
5.24807e+09;20;0.555405;176.905
5.26017e+09;20;0.560772;177.342
5.2723e+09;20;0.566216;177.78
5.28445e+09;20;0.571736;178.22
5.29663e+09;20;0.577332;178.66
5.30884e+09;20;0.583004;179.1
5.32108e+09;20;0.588753;179.542
5.33335e+09;20;0.594578;179.985
5.34564e+09;20;0.60048;180.429
5.35797e+09;20;0.606458;180.874
5.37032e+09;20;0.612512;181.319
5.3827e+09;20;0.618643;181.766
5.39511e+09;20;0.62485;182.213
5.40754e+09;20;0.631135;182.662
5.42001e+09;20;0.637495;183.111
5.4325e+09;20;0.643933;183.561
5.44503e+09;20;0.650447;184.013
5.45758e+09;20;0.657038;184.465
5.47016e+09;20;0.663706;184.918
5.48277e+09;20;0.670451;185.372
5.49541e+09;20;0.677272;185.828
5.50808e+09;20;0.684171;186.284
5.52077e+09;20;0.691147;186.741
5.5335e+09;20;0.6982;187.199
5.54626e+09;20;0.705329;187.658
5.55904e+09;20;0.712537;188.118
5.57186e+09;20;0.719821;188.579
5.5847e+09;20;0.727182;189.041
5.59758e+09;20;0.734621;189.503
5.61048e+09;20;0.742138;189.967
5.62341e+09;20;0.749732;190.432
5.63638e+09;20;0.757403;190.898
5.64937e+09;20;0.765152;191.365
5.66239e+09;20;0.772978;191.833
5.67545e+09;20;0.780882;192.302
5.68853e+09;20;0.788864;192.771
5.70164e+09;20;0.796923;193.242
5.71479e+09;20;0.80506;193.714
5.72796e+09;20;0.813275;194.187
5.74116e+09;20;0.821569;194.661
5.7544e+09;20;0.82994;195.135
5.76766e+09;20;0.838389;195.611
5.78096e+09;20;0.846916;196.088
5.79429e+09;20;0.855521;196.566
5.80764e+09;20;0.864204;197.045
5.82103e+09;20;0.872966;197.525
5.83445e+09;20;0.881806;198.005
5.8479e+09;20;0.890724;198.487
5.86138e+09;20;0.899721;198.97
5.87489e+09;20;0.908796;199.454
5.88844e+09;20;0.91795;199.939
5.90201e+09;20;0.927183;200.425
5.91562e+09;20;0.936494;200.912
5.92925e+09;20;0.945883;201.4
5.94292e+09;20;0.955352;201.889
5.95662e+09;20;0.964899;202.38
5.97035e+09;20;0.974526;202.871
5.98412e+09;20;0.984231;203.363
5.99791e+09;20;0.994015;203.856
6.01174e+09;20;1.00388;204.351
6.0256e+09;20;1.01382;204.846
6.03949e+09;20;1.02384;205.342
6.05341e+09;20;1.03394;205.84
6.06736e+09;20;1.04412;206.339
6.08135e+09;20;1.05438;206.838
6.09537e+09;20;1.06472;207.339
6.10942e+09;20;1.07514;207.841
6.1235e+09;20;1.08564;208.343
6.13762e+09;20;1.09622;208.847
6.15177e+09;20;1.10687;209.352
6.16595e+09;20;1.11761;209.858
6.18016e+09;20;1.12843;210.365
6.19441e+09;20;1.13933;210.873
6.20869e+09;20;1.1503;211.383
6.223e+09;20;1.16136;211.893
6.23735e+09;20;1.1725;212.404
6.25173e+09;20;1.18371;212.917
6.26614e+09;20;1.19501;213.431
6.28058e+09;20;1.20639;213.945
6.29506e+09;20;1.21785;214.461
6.30957e+09;20;1.22939;214.978
6.32412e+09;20;1.241;215.496
6.3387e+09;20;1.2527;216.015
6.35331e+09;20;1.26448;216.535
6.36796e+09;20;1.27634;217.057
6.38263e+09;20;1.28829;217.579
6.39735e+09;20;1.30031;218.102
6.4121e+09;20;1.31241;218.627
6.42688e+09;20;1.32459;219.153
6.44169e+09;20;1.33686;219.68
6.45654e+09;20;1.34921;220.208
6.47143e+09;20;1.36163;220.737
6.48634e+09;20;1.37414;221.267
6.5013e+09;20;1.38673;221.799
6.51628e+09;20;1.3994;222.331
6.53131e+09;20;1.41215;222.865
6.54636e+09;20;1.42499;223.4
6.56145e+09;20;1.4379;223.935
6.57658e+09;20;1.4509;224.473
6.59174e+09;20;1.46398;225.011
6.60693e+09;20;1.47714;225.55
6.62217e+09;20;1.49038;226.091
6.63743e+09;20;1.5037;226.632
6.65273e+09;20;1.51711;227.175
6.66807e+09;20;1.5306;227.719
6.68344e+09;20;1.54417;228.264
6.69885e+09;20;1.55782;228.811
6.71429e+09;20;1.57155;229.358
6.72977e+09;20;1.58537;229.907
6.74528e+09;20;1.59927;230.457
6.76083e+09;20;1.61325;231.008
6.77642e+09;20;1.62731;231.56
6.79204e+09;20;1.64146;232.113
6.80769e+09;20;1.65569;232.668
6.82339e+09;20;1.67;233.223
6.83912e+09;20;1.68439;233.78
6.85488e+09;20;1.69887;234.338
6.87068e+09;20;1.71343;234.898
6.88652e+09;20;1.72807;235.458
6.9024e+09;20;1.7428;236.02
6.91831e+09;20;1.75761;236.583
6.93426e+09;20;1.7725;237.147
6.95024e+09;20;1.78747;237.712
6.96627e+09;20;1.80253;238.279
6.98232e+09;20;1.81767;238.846
6.99842e+09;20;1.8329;239.415
7.01455e+09;20;1.84821;239.985
7.03072e+09;20;1.8636;240.557
7.04693e+09;20;1.87907;241.129
7.06318e+09;20;1.89463;241.703
7.07946e+09;20;1.91027;242.278
7.09578e+09;20;1.926;242.854
7.11214e+09;20;1.94181;243.432
7.12853e+09;20;1.9577;244.01
7.14496e+09;20;1.97368;244.59
7.16143e+09;20;1.98974;245.172
7.17794e+09;20;2.00589;245.754
7.19449e+09;20;2.02212;246.338
7.21107e+09;20;2.03843;246.923
7.2277e+09;20;2.05483;247.509
7.24436e+09;20;2.07131;248.096
7.26106e+09;20;2.08788;248.685
7.2778e+09;20;2.10453;249.275
7.29458e+09;20;2.12127;249.866
7.31139e+09;20;2.13809;250.459
7.32825e+09;20;2.15499;251.052
7.34514e+09;20;2.17198;251.647
7.36207e+09;20;2.18906;252.244
7.37904e+09;20;2.20622;252.841
7.39605e+09;20;2.22346;253.44
7.4131e+09;20;2.24079;254.04
7.43019e+09;20;2.2582;254.642
7.44732e+09;20;2.2757;255.244
7.46449e+09;20;2.29329;255.848
7.4817e+09;20;2.31096;256.454
7.49894e+09;20;2.32871;257.06
7.51623e+09;20;2.34655;257.668
7.53356e+09;20;2.36447;258.277
7.55092e+09;20;2.38248;258.888
