"acfrequency";"r Ganho";"i Ganho"
2.00447e+08;0.998998;-0.204962
2.00909e+08;0.998985;-0.20547
2.01372e+08;0.998973;-0.205981
2.01837e+08;0.99896;-0.206492
2.02302e+08;0.998948;-0.207006
2.02768e+08;0.998935;-0.20752
2.03236e+08;0.998922;-0.208036
2.03704e+08;0.998909;-0.208554
2.04174e+08;0.998895;-0.209073
2.04644e+08;0.998882;-0.209593
2.05116e+08;0.998869;-0.210115
2.05589e+08;0.998855;-0.210638
2.06063e+08;0.998841;-0.211163
2.06538e+08;0.998827;-0.21169
2.07014e+08;0.998813;-0.212217
2.07491e+08;0.998799;-0.212747
2.0797e+08;0.998784;-0.213277
2.08449e+08;0.99877;-0.21381
2.0893e+08;0.998755;-0.214344
2.09411e+08;0.99874;-0.214879
2.09894e+08;0.998725;-0.215416
2.10378e+08;0.99871;-0.215954
2.10863e+08;0.998695;-0.216494
2.11349e+08;0.998679;-0.217035
2.11836e+08;0.998663;-0.217578
2.12324e+08;0.998648;-0.218123
2.12814e+08;0.998632;-0.218669
2.13304e+08;0.998615;-0.219216
2.13796e+08;0.998599;-0.219766
2.14289e+08;0.998583;-0.220316
2.14783e+08;0.998566;-0.220869
2.15278e+08;0.998549;-0.221422
2.15774e+08;0.998532;-0.221978
2.16272e+08;0.998515;-0.222535
2.1677e+08;0.998497;-0.223094
2.1727e+08;0.99848;-0.223654
2.17771e+08;0.998462;-0.224216
2.18273e+08;0.998444;-0.224779
2.18776e+08;0.998426;-0.225344
2.1928e+08;0.998408;-0.225911
2.19786e+08;0.998389;-0.226479
2.20293e+08;0.998371;-0.227049
2.208e+08;0.998352;-0.227621
2.21309e+08;0.998333;-0.228194
2.2182e+08;0.998313;-0.228769
2.22331e+08;0.998294;-0.229346
2.22844e+08;0.998274;-0.229924
2.23357e+08;0.998254;-0.230504
2.23872e+08;0.998234;-0.231086
2.24388e+08;0.998214;-0.231669
2.24905e+08;0.998193;-0.232254
2.25424e+08;0.998172;-0.232841
2.25944e+08;0.998152;-0.233429
2.26464e+08;0.99813;-0.234019
2.26986e+08;0.998109;-0.234611
2.2751e+08;0.998087;-0.235205
2.28034e+08;0.998065;-0.2358
2.2856e+08;0.998043;-0.236397
2.29087e+08;0.998021;-0.236996
2.29615e+08;0.997999;-0.237596
2.30144e+08;0.997976;-0.238198
2.30675e+08;0.997953;-0.238803
2.31206e+08;0.99793;-0.239408
2.31739e+08;0.997906;-0.240016
2.32274e+08;0.997882;-0.240625
2.32809e+08;0.997858;-0.241236
2.33346e+08;0.997834;-0.241849
2.33884e+08;0.99781;-0.242464
2.34423e+08;0.997785;-0.243081
2.34963e+08;0.99776;-0.243699
2.35505e+08;0.997735;-0.244319
2.36048e+08;0.997709;-0.244941
2.36592e+08;0.997683;-0.245565
2.37137e+08;0.997657;-0.246191
2.37684e+08;0.997631;-0.246818
2.38232e+08;0.997605;-0.247448
2.38781e+08;0.997578;-0.248079
2.39332e+08;0.997551;-0.248712
2.39883e+08;0.997523;-0.249347
2.40436e+08;0.997495;-0.249984
2.40991e+08;0.997468;-0.250623
2.41546e+08;0.997439;-0.251264
2.42103e+08;0.997411;-0.251906
2.42661e+08;0.997382;-0.252551
2.4322e+08;0.997353;-0.253198
2.43781e+08;0.997323;-0.253846
2.44343e+08;0.997293;-0.254496
2.44906e+08;0.997263;-0.255149
2.45471e+08;0.997233;-0.255803
2.46037e+08;0.997202;-0.256459
2.46604e+08;0.997171;-0.257117
2.47172e+08;0.99714;-0.257777
2.47742e+08;0.997108;-0.258439
2.48313e+08;0.997076;-0.259104
2.48886e+08;0.997044;-0.25977
2.49459e+08;0.997012;-0.260438
2.50035e+08;0.996979;-0.261108
2.50611e+08;0.996945;-0.26178
2.51189e+08;0.996912;-0.262454
2.51768e+08;0.996878;-0.26313
2.52348e+08;0.996843;-0.263809
2.5293e+08;0.996809;-0.264489
2.53513e+08;0.996774;-0.265171
2.54097e+08;0.996738;-0.265856
2.54683e+08;0.996702;-0.266542
2.5527e+08;0.996666;-0.267231
2.55859e+08;0.99663;-0.267922
2.56448e+08;0.996593;-0.268614
2.5704e+08;0.996555;-0.269309
2.57632e+08;0.996518;-0.270006
2.58226e+08;0.99648;-0.270706
2.58821e+08;0.996441;-0.271407
2.59418e+08;0.996403;-0.27211
2.60016e+08;0.996363;-0.272816
2.60615e+08;0.996324;-0.273524
2.61216e+08;0.996284;-0.274234
2.61818e+08;0.996243;-0.274946
2.62422e+08;0.996202;-0.27566
2.63027e+08;0.996161;-0.276376
2.63633e+08;0.996119;-0.277095
2.64241e+08;0.996077;-0.277816
2.6485e+08;0.996035;-0.278539
2.65461e+08;0.995992;-0.279264
2.66073e+08;0.995948;-0.279992
2.66686e+08;0.995904;-0.280722
2.67301e+08;0.99586;-0.281454
2.67917e+08;0.995815;-0.282188
2.68534e+08;0.99577;-0.282925
2.69153e+08;0.995724;-0.283664
2.69774e+08;0.995678;-0.284405
2.70396e+08;0.995631;-0.285148
2.71019e+08;0.995584;-0.285894
2.71644e+08;0.995537;-0.286642
2.7227e+08;0.995488;-0.287393
2.72898e+08;0.99544;-0.288146
2.73527e+08;0.995391;-0.288901
2.74157e+08;0.995341;-0.289658
2.74789e+08;0.995291;-0.290418
2.75423e+08;0.99524;-0.29118
2.76058e+08;0.995189;-0.291945
2.76694e+08;0.995138;-0.292712
2.77332e+08;0.995085;-0.293482
2.77971e+08;0.995033;-0.294253
2.78612e+08;0.994979;-0.295028
2.79254e+08;0.994926;-0.295804
2.79898e+08;0.994871;-0.296583
2.80543e+08;0.994816;-0.297365
2.8119e+08;0.994761;-0.298149
2.81838e+08;0.994705;-0.298936
2.82488e+08;0.994648;-0.299725
2.83139e+08;0.994591;-0.300516
2.83792e+08;0.994533;-0.30131
2.84446e+08;0.994475;-0.302107
2.85102e+08;0.994416;-0.302906
2.85759e+08;0.994356;-0.303707
2.86418e+08;0.994296;-0.304512
2.87078e+08;0.994235;-0.305318
2.8774e+08;0.994174;-0.306128
2.88403e+08;0.994112;-0.306939
2.89068e+08;0.994049;-0.307754
2.89734e+08;0.993986;-0.308571
2.90402e+08;0.993922;-0.30939
2.91072e+08;0.993857;-0.310213
2.91743e+08;0.993792;-0.311038
2.92415e+08;0.993726;-0.311865
2.93089e+08;0.993659;-0.312695
2.93765e+08;0.993592;-0.313528
2.94442e+08;0.993524;-0.314364
2.95121e+08;0.993455;-0.315202
2.95801e+08;0.993386;-0.316043
2.96483e+08;0.993316;-0.316886
2.97167e+08;0.993245;-0.317733
2.97852e+08;0.993173;-0.318582
2.98538e+08;0.993101;-0.319433
2.99226e+08;0.993028;-0.320288
2.99916e+08;0.992954;-0.321145
3.00608e+08;0.99288;-0.322005
3.01301e+08;0.992804;-0.322868
3.01995e+08;0.992728;-0.323734
3.02691e+08;0.992652;-0.324602
3.03389e+08;0.992574;-0.325474
3.04089e+08;0.992496;-0.326348
3.04789e+08;0.992416;-0.327225
3.05492e+08;0.992336;-0.328104
3.06196e+08;0.992255;-0.328987
3.06902e+08;0.992174;-0.329873
3.0761e+08;0.992091;-0.330761
3.08319e+08;0.992008;-0.331652
3.0903e+08;0.991924;-0.332547
3.09742e+08;0.991839;-0.333444
3.10456e+08;0.991753;-0.334344
3.11172e+08;0.991666;-0.335247
3.11889e+08;0.991578;-0.336153
3.12608e+08;0.99149;-0.337062
3.13329e+08;0.9914;-0.337974
3.14051e+08;0.99131;-0.338889
3.14775e+08;0.991219;-0.339807
3.155e+08;0.991126;-0.340728
3.16228e+08;0.991033;-0.341652
3.16957e+08;0.990939;-0.342579
3.17687e+08;0.990844;-0.343509
3.1842e+08;0.990748;-0.344443
3.19154e+08;0.990651;-0.345379
3.1989e+08;0.990553;-0.346319
3.20627e+08;0.990454;-0.347261
3.21366e+08;0.990353;-0.348207
3.22107e+08;0.990252;-0.349156
3.22849e+08;0.99015;-0.350108
3.23594e+08;0.990047;-0.351063
3.2434e+08;0.989943;-0.352021
3.25087e+08;0.989838;-0.352983
3.25837e+08;0.989731;-0.353947
3.26588e+08;0.989624;-0.354915
3.27341e+08;0.989515;-0.355886
3.28095e+08;0.989405;-0.356861
3.28852e+08;0.989295;-0.357839
3.2961e+08;0.989183;-0.35882
3.3037e+08;0.98907;-0.359804
3.31131e+08;0.988955;-0.360791
3.31894e+08;0.98884;-0.361782
3.3266e+08;0.988723;-0.362776
3.33426e+08;0.988606;-0.363774
3.34195e+08;0.988487;-0.364775
3.34965e+08;0.988367;-0.365779
3.35738e+08;0.988245;-0.366787
3.36512e+08;0.988123;-0.367798
3.37287e+08;0.987999;-0.368812
3.38065e+08;0.987873;-0.36983
3.38844e+08;0.987747;-0.370852
3.39625e+08;0.987619;-0.371876
3.40408e+08;0.98749;-0.372905
3.41193e+08;0.98736;-0.373936
3.41979e+08;0.987228;-0.374972
3.42768e+08;0.987095;-0.37601
3.43558e+08;0.986961;-0.377053
3.4435e+08;0.986825;-0.378099
3.45144e+08;0.986688;-0.379148
3.45939e+08;0.986549;-0.380201
3.46737e+08;0.986409;-0.381257
3.47536e+08;0.986268;-0.382318
3.48337e+08;0.986125;-0.383381
3.4914e+08;0.98598;-0.384449
3.49945e+08;0.985835;-0.38552
3.50752e+08;0.985687;-0.386595
3.5156e+08;0.985538;-0.387673
3.52371e+08;0.985388;-0.388755
3.53183e+08;0.985236;-0.389841
3.53997e+08;0.985083;-0.39093
3.54813e+08;0.984928;-0.392024
3.55631e+08;0.984771;-0.393121
3.56451e+08;0.984613;-0.394222
3.57273e+08;0.984453;-0.395326
3.58096e+08;0.984292;-0.396434
3.58922e+08;0.984129;-0.397547
3.59749e+08;0.983964;-0.398663
3.60579e+08;0.983797;-0.399783
3.6141e+08;0.983629;-0.400906
3.62243e+08;0.983459;-0.402034
3.63078e+08;0.983288;-0.403165
3.63915e+08;0.983114;-0.404301
3.64754e+08;0.982939;-0.40544
3.65595e+08;0.982762;-0.406584
3.66438e+08;0.982583;-0.407731
3.67282e+08;0.982403;-0.408882
3.68129e+08;0.98222;-0.410037
3.68978e+08;0.982036;-0.411197
3.69828e+08;0.98185;-0.41236
3.70681e+08;0.981661;-0.413527
3.71535e+08;0.981471;-0.414698
3.72392e+08;0.981279;-0.415874
3.7325e+08;0.981085;-0.417053
3.74111e+08;0.980889;-0.418237
3.74973e+08;0.980691;-0.419425
3.75837e+08;0.980491;-0.420617
3.76704e+08;0.980289;-0.421813
3.77572e+08;0.980085;-0.423013
3.78443e+08;0.979879;-0.424218
3.79315e+08;0.979671;-0.425426
3.80189e+08;0.97946;-0.426639
3.81066e+08;0.979248;-0.427856
3.81944e+08;0.979033;-0.429078
3.82825e+08;0.978816;-0.430303
3.83707e+08;0.978597;-0.431533
3.84592e+08;0.978375;-0.432767
3.85478e+08;0.978151;-0.434006
3.86367e+08;0.977925;-0.435249
3.87258e+08;0.977697;-0.436496
3.8815e+08;0.977466;-0.437748
3.89045e+08;0.977233;-0.439004
3.89942e+08;0.976998;-0.440264
3.90841e+08;0.97676;-0.441529
3.91742e+08;0.976519;-0.442799
3.92645e+08;0.976276;-0.444073
3.9355e+08;0.976031;-0.445351
3.94457e+08;0.975783;-0.446634
3.95367e+08;0.975533;-0.447921
3.96278e+08;0.97528;-0.449213
3.97192e+08;0.975024;-0.450509
3.98107e+08;0.974766;-0.45181
3.99025e+08;0.974505;-0.453116
3.99945e+08;0.974242;-0.454426
4.00867e+08;0.973976;-0.455741
4.01791e+08;0.973707;-0.45706
4.02717e+08;0.973435;-0.458384
4.03645e+08;0.973161;-0.459713
4.04576e+08;0.972883;-0.461047
4.05509e+08;0.972603;-0.462385
4.06443e+08;0.97232;-0.463728
4.0738e+08;0.972034;-0.465075
4.08319e+08;0.971745;-0.466428
4.09261e+08;0.971453;-0.467785
4.10204e+08;0.971159;-0.469147
4.1115e+08;0.970861;-0.470514
4.12098e+08;0.97056;-0.471886
4.13048e+08;0.970256;-0.473262
4.14e+08;0.969949;-0.474644
4.14954e+08;0.969638;-0.47603
4.15911e+08;0.969325;-0.477421
4.16869e+08;0.969008;-0.478817
4.1783e+08;0.968688;-0.480218
4.18794e+08;0.968365;-0.481624
4.19759e+08;0.968038;-0.483035
4.20727e+08;0.967708;-0.484451
4.21697e+08;0.967375;-0.485872
4.22669e+08;0.967038;-0.487298
4.23643e+08;0.966698;-0.488729
4.2462e+08;0.966354;-0.490165
4.25598e+08;0.966007;-0.491607
4.2658e+08;0.965656;-0.493053
4.27563e+08;0.965301;-0.494504
4.28549e+08;0.964943;-0.495961
4.29536e+08;0.964581;-0.497423
4.30527e+08;0.964216;-0.498889
4.31519e+08;0.963847;-0.500362
4.32514e+08;0.963474;-0.501839
4.33511e+08;0.963097;-0.503321
4.3451e+08;0.962716;-0.504809
4.35512e+08;0.962331;-0.506302
4.36516e+08;0.961943;-0.5078
4.37522e+08;0.96155;-0.509304
4.38531e+08;0.961153;-0.510813
4.39542e+08;0.960752;-0.512327
4.40555e+08;0.960348;-0.513846
4.4157e+08;0.959939;-0.515371
4.42588e+08;0.959525;-0.516902
4.43609e+08;0.959108;-0.518437
4.44631e+08;0.958686;-0.519978
4.45656e+08;0.95826;-0.521525
4.46684e+08;0.957829;-0.523077
4.47713e+08;0.957394;-0.524634
4.48745e+08;0.956955;-0.526197
4.4978e+08;0.956511;-0.527765
4.50817e+08;0.956062;-0.529339
4.51856e+08;0.955609;-0.530918
4.52898e+08;0.955152;-0.532503
4.53942e+08;0.954689;-0.534094
4.54988e+08;0.954222;-0.535689
4.56037e+08;0.95375;-0.537291
4.57088e+08;0.953273;-0.538898
4.58142e+08;0.952791;-0.540511
4.59198e+08;0.952304;-0.542129
4.60257e+08;0.951812;-0.543753
4.61318e+08;0.951316;-0.545383
4.62381e+08;0.950814;-0.547018
4.63447e+08;0.950307;-0.548659
4.64515e+08;0.949794;-0.550306
4.65586e+08;0.949277;-0.551959
4.66659e+08;0.948754;-0.553617
4.67735e+08;0.948226;-0.555281
4.68813e+08;0.947692;-0.55695
4.69894e+08;0.947153;-0.558626
4.70977e+08;0.946608;-0.560307
4.72063e+08;0.946058;-0.561994
4.73151e+08;0.945502;-0.563687
4.74242e+08;0.94494;-0.565385
4.75335e+08;0.944373;-0.56709
4.76431e+08;0.9438;-0.5688
4.77529e+08;0.943221;-0.570516
4.7863e+08;0.942636;-0.572238
4.79733e+08;0.942045;-0.573966
4.80839e+08;0.941447;-0.5757
4.81948e+08;0.940844;-0.57744
4.83059e+08;0.940235;-0.579185
4.84172e+08;0.939619;-0.580937
4.85289e+08;0.938997;-0.582694
4.86407e+08;0.938369;-0.584457
4.87528e+08;0.937734;-0.586227
4.88652e+08;0.937093;-0.588002
4.89779e+08;0.936445;-0.589783
4.90908e+08;0.93579;-0.59157
4.9204e+08;0.935129;-0.593363
4.93174e+08;0.934461;-0.595162
4.94311e+08;0.933786;-0.596967
4.9545e+08;0.933104;-0.598779
4.96592e+08;0.932416;-0.600596
4.97737e+08;0.93172;-0.602419
4.98884e+08;0.931017;-0.604248
5.00035e+08;0.930307;-0.606083
5.01187e+08;0.92959;-0.607924
5.02343e+08;0.928865;-0.609771
5.03501e+08;0.928133;-0.611625
5.04661e+08;0.927394;-0.613484
5.05825e+08;0.926646;-0.615349
5.06991e+08;0.925892;-0.617221
5.08159e+08;0.925129;-0.619098
5.09331e+08;0.924359;-0.620982
5.10505e+08;0.923581;-0.622871
5.11682e+08;0.922795;-0.624767
5.12861e+08;0.922001;-0.626669
5.14044e+08;0.921199;-0.628576
5.15229e+08;0.920389;-0.63049
5.16416e+08;0.91957;-0.63241
5.17607e+08;0.918744;-0.634336
5.188e+08;0.917908;-0.636268
5.19996e+08;0.917065;-0.638206
5.21195e+08;0.916212;-0.64015
5.22396e+08;0.915351;-0.6421
5.236e+08;0.914482;-0.644056
5.24807e+08;0.913603;-0.646018
5.26017e+08;0.912716;-0.647986
5.2723e+08;0.911819;-0.64996
5.28445e+08;0.910914;-0.65194
5.29663e+08;0.909999;-0.653926
5.30884e+08;0.909075;-0.655919
5.32108e+08;0.908142;-0.657917
5.33335e+08;0.907199;-0.659921
5.34564e+08;0.906247;-0.661931
5.35797e+08;0.905285;-0.663947
5.37032e+08;0.904313;-0.665969
5.3827e+08;0.903332;-0.667997
5.39511e+08;0.90234;-0.670031
5.40754e+08;0.901339;-0.67207
5.42001e+08;0.900327;-0.674116
5.4325e+08;0.899306;-0.676168
5.44503e+08;0.898274;-0.678225
5.45758e+08;0.897231;-0.680288
5.47016e+08;0.896178;-0.682357
5.48277e+08;0.895115;-0.684432
5.49541e+08;0.894041;-0.686512
5.50808e+08;0.892956;-0.688599
5.52077e+08;0.89186;-0.690691
5.5335e+08;0.890753;-0.692789
5.54626e+08;0.889635;-0.694892
5.55904e+08;0.888506;-0.697001
5.57186e+08;0.887366;-0.699116
5.5847e+08;0.886214;-0.701236
5.59758e+08;0.885051;-0.703362
5.61048e+08;0.883876;-0.705494
5.62341e+08;0.88269;-0.707631
5.63638e+08;0.881491;-0.709773
5.64937e+08;0.880281;-0.711921
5.66239e+08;0.879058;-0.714075
5.67545e+08;0.877824;-0.716233
5.68853e+08;0.876577;-0.718398
5.70164e+08;0.875318;-0.720567
5.71479e+08;0.874046;-0.722742
5.72796e+08;0.872762;-0.724922
5.74116e+08;0.871465;-0.727107
5.7544e+08;0.870155;-0.729297
5.76766e+08;0.868832;-0.731492
5.78096e+08;0.867496;-0.733693
5.79429e+08;0.866147;-0.735898
5.80764e+08;0.864785;-0.738109
5.82103e+08;0.86341;-0.740324
5.83445e+08;0.86202;-0.742545
5.8479e+08;0.860618;-0.74477
5.86138e+08;0.859201;-0.746999
5.87489e+08;0.85777;-0.749234
5.88844e+08;0.856326;-0.751473
5.90201e+08;0.854867;-0.753717
5.91562e+08;0.853395;-0.755965
5.92925e+08;0.851907;-0.758218
5.94292e+08;0.850406;-0.760475
5.95662e+08;0.848889;-0.762737
5.97035e+08;0.847358;-0.765003
5.98412e+08;0.845813;-0.767273
5.99791e+08;0.844252;-0.769547
6.01174e+08;0.842676;-0.771825
6.0256e+08;0.841085;-0.774108
6.03949e+08;0.839478;-0.776394
6.05341e+08;0.837856;-0.778684
6.06736e+08;0.836219;-0.780978
6.08135e+08;0.834565;-0.783276
6.09537e+08;0.832896;-0.785577
6.10942e+08;0.831211;-0.787882
6.1235e+08;0.82951;-0.79019
6.13762e+08;0.827792;-0.792501
6.15177e+08;0.826058;-0.794816
6.16595e+08;0.824308;-0.797134
6.18016e+08;0.822541;-0.799455
6.19441e+08;0.820757;-0.801779
6.20869e+08;0.818956;-0.804106
6.223e+08;0.817138;-0.806436
6.23735e+08;0.815303;-0.808768
6.25173e+08;0.813451;-0.811103
6.26614e+08;0.811581;-0.813441
6.28058e+08;0.809694;-0.81578
6.29506e+08;0.807789;-0.818122
6.30957e+08;0.805867;-0.820467
6.32412e+08;0.803926;-0.822813
6.3387e+08;0.801968;-0.825161
6.35331e+08;0.799991;-0.827511
6.36796e+08;0.797995;-0.829863
6.38263e+08;0.795982;-0.832216
6.39735e+08;0.793949;-0.834571
6.4121e+08;0.791898;-0.836927
6.42688e+08;0.789829;-0.839284
6.44169e+08;0.78774;-0.841642
6.45654e+08;0.785632;-0.844001
6.47143e+08;0.783504;-0.846361
6.48634e+08;0.781358;-0.848721
6.5013e+08;0.779192;-0.851082
6.51628e+08;0.777006;-0.853443
6.53131e+08;0.7748;-0.855804
6.54636e+08;0.772575;-0.858166
6.56145e+08;0.770329;-0.860527
6.57658e+08;0.768064;-0.862888
6.59174e+08;0.765778;-0.865248
6.60693e+08;0.763471;-0.867608
6.62217e+08;0.761144;-0.869967
6.63743e+08;0.758797;-0.872325
6.65273e+08;0.756428;-0.874682
6.66807e+08;0.754039;-0.877038
6.68344e+08;0.751629;-0.879392
6.69885e+08;0.749197;-0.881744
6.71429e+08;0.746745;-0.884095
6.72977e+08;0.744271;-0.886444
6.74528e+08;0.741775;-0.88879
6.76083e+08;0.739258;-0.891134
6.77642e+08;0.736719;-0.893475
6.79204e+08;0.734158;-0.895814
6.80769e+08;0.731575;-0.89815
6.82339e+08;0.72897;-0.900482
6.83912e+08;0.726343;-0.902811
6.85488e+08;0.723693;-0.905136
6.87068e+08;0.721021;-0.907458
6.88652e+08;0.718327;-0.909775
6.9024e+08;0.71561;-0.912089
6.91831e+08;0.71287;-0.914397
6.93426e+08;0.710107;-0.916701
6.95024e+08;0.707322;-0.919
6.96627e+08;0.704513;-0.921294
6.98232e+08;0.701681;-0.923583
6.99842e+08;0.698826;-0.925865
7.01455e+08;0.695948;-0.928142
7.03072e+08;0.693046;-0.930413
7.04693e+08;0.690121;-0.932678
7.06318e+08;0.687172;-0.934935
7.07946e+08;0.684199;-0.937186
7.09578e+08;0.681203;-0.93943
7.11214e+08;0.678183;-0.941666
7.12853e+08;0.675139;-0.943895
7.14496e+08;0.67207;-0.946116
7.16143e+08;0.668978;-0.948329
7.17794e+08;0.665862;-0.950533
7.19449e+08;0.662721;-0.952728
7.21107e+08;0.659556;-0.954914
7.2277e+08;0.656367;-0.957091
7.24436e+08;0.653154;-0.959259
7.26106e+08;0.649916;-0.961417
7.2778e+08;0.646653;-0.963564
7.29458e+08;0.643366;-0.965701
7.31139e+08;0.640055;-0.967827
7.32825e+08;0.636719;-0.969943
7.34514e+08;0.633358;-0.972046
7.36207e+08;0.629972;-0.974139
7.37904e+08;0.626562;-0.976219
7.39605e+08;0.623127;-0.978287
7.4131e+08;0.619667;-0.980342
7.43019e+08;0.616182;-0.982385
7.44732e+08;0.612673;-0.984414
7.46449e+08;0.609139;-0.98643
7.4817e+08;0.605579;-0.988431
7.49894e+08;0.601996;-0.990419
7.51623e+08;0.598387;-0.992392
7.53356e+08;0.594753;-0.994351
7.55092e+08;0.591095;-0.996294
7.56833e+08;0.587412;-0.998221
7.58578e+08;0.583704;-1.00013
7.60326e+08;0.579971;-1.00203
7.62079e+08;0.576213;-1.00391
7.63836e+08;0.572431;-1.00577
7.65597e+08;0.568625;-1.00761
7.67361e+08;0.564793;-1.00944
7.6913e+08;0.560937;-1.01125
7.70903e+08;0.557057;-1.01304
7.72681e+08;0.553152;-1.01482
7.74462e+08;0.549223;-1.01657
7.76247e+08;0.545269;-1.0183
7.78037e+08;0.541292;-1.02002
7.7983e+08;0.53729;-1.02171
7.81628e+08;0.533264;-1.02339
7.8343e+08;0.529214;-1.02504
7.85236e+08;0.52514;-1.02667
7.87046e+08;0.521043;-1.02828
7.8886e+08;0.516922;-1.02987
7.90679e+08;0.512777;-1.03144
7.92501e+08;0.508609;-1.03298
7.94328e+08;0.504418;-1.0345
7.96159e+08;0.500203;-1.036
7.97995e+08;0.495966;-1.03747
7.99834e+08;0.491706;-1.03892
8.01678e+08;0.487423;-1.04035
8.03526e+08;0.483117;-1.04175
8.05378e+08;0.47879;-1.04312
8.07235e+08;0.47444;-1.04447
8.09096e+08;0.470068;-1.04579
8.10961e+08;0.465674;-1.04709
8.12831e+08;0.461259;-1.04836
8.14704e+08;0.456822;-1.0496
8.16582e+08;0.452364;-1.05082
8.18465e+08;0.447885;-1.05201
8.20352e+08;0.443385;-1.05317
8.22243e+08;0.438865;-1.0543
8.24138e+08;0.434325;-1.0554
8.26038e+08;0.429764;-1.05647
8.27942e+08;0.425184;-1.05752
8.29851e+08;0.420584;-1.05853
8.31764e+08;0.415965;-1.05951
8.33681e+08;0.411327;-1.06047
8.35603e+08;0.40667;-1.06139
8.37529e+08;0.401995;-1.06228
8.3946e+08;0.397302;-1.06314
8.41395e+08;0.39259;-1.06396
8.43335e+08;0.387862;-1.06476
8.45279e+08;0.383116;-1.06552
8.47227e+08;0.378353;-1.06625
8.4918e+08;0.373573;-1.06694
8.51138e+08;0.368778;-1.0676
8.531e+08;0.363966;-1.06823
8.55067e+08;0.359139;-1.06882
8.57038e+08;0.354297;-1.06938
8.59014e+08;0.34944;-1.0699
8.60994e+08;0.344569;-1.07039
8.62979e+08;0.339683;-1.07084
8.64968e+08;0.334784;-1.07126
8.66962e+08;0.329872;-1.07163
8.6896e+08;0.324946;-1.07198
8.70964e+08;0.320009;-1.07228
8.72971e+08;0.315059;-1.07255
8.74984e+08;0.310097;-1.07278
8.77001e+08;0.305124;-1.07298
8.79023e+08;0.300141;-1.07313
8.81049e+08;0.295147;-1.07325
8.8308e+08;0.290143;-1.07333
8.85116e+08;0.28513;-1.07337
8.87156e+08;0.280107;-1.07337
8.89201e+08;0.275077;-1.07334
8.91251e+08;0.270038;-1.07326
8.93305e+08;0.264991;-1.07315
8.95365e+08;0.259937;-1.07299
8.97429e+08;0.254877;-1.07279
8.99498e+08;0.24981;-1.07256
9.01571e+08;0.244738;-1.07228
9.03649e+08;0.23966;-1.07196
9.05733e+08;0.234578;-1.07161
9.07821e+08;0.229492;-1.07121
9.09913e+08;0.224402;-1.07077
9.12011e+08;0.219309;-1.07029
9.14113e+08;0.214213;-1.06977
9.1622e+08;0.209115;-1.0692
9.18333e+08;0.204016;-1.0686
9.2045e+08;0.198915;-1.06795
9.22571e+08;0.193815;-1.06726
9.24698e+08;0.188714;-1.06653
9.2683e+08;0.183613;-1.06576
9.28966e+08;0.178514;-1.06495
9.31108e+08;0.173416;-1.06409
9.33254e+08;0.168321;-1.06319
9.35406e+08;0.163228;-1.06225
9.37562e+08;0.158139;-1.06127
9.39723e+08;0.153054;-1.06024
9.4189e+08;0.147973;-1.05918
9.44061e+08;0.142897;-1.05807
9.46237e+08;0.137826;-1.05691
9.48418e+08;0.132762;-1.05572
9.50605e+08;0.127705;-1.05448
9.52796e+08;0.122654;-1.0532
9.54993e+08;0.117612;-1.05188
9.57194e+08;0.112578;-1.05052
9.59401e+08;0.107552;-1.04911
9.61612e+08;0.102537;-1.04767
9.63829e+08;0.0975312;-1.04618
9.66051e+08;0.0925363;-1.04465
9.68278e+08;0.0875525;-1.04307
9.7051e+08;0.0825806;-1.04146
9.72747e+08;0.077621;-1.0398
9.7499e+08;0.0726742;-1.0381
9.77237e+08;0.067741;-1.03636
9.7949e+08;0.0628217;-1.03458
9.81748e+08;0.057917;-1.03276
9.84011e+08;0.0530274;-1.0309
9.86279e+08;0.0481535;-1.02899
9.88553e+08;0.0432958;-1.02705
9.90832e+08;0.0384548;-1.02507
9.93116e+08;0.0336312;-1.02304
9.95405e+08;0.0288254;-1.02098
9.977e+08;0.0240379;-1.01888
1e+09;0.0192694;-1.01673
1.00231e+09;0.0145203;-1.01455
1.00462e+09;0.00979115;-1.01233
1.00693e+09;0.00508247;-1.01007
1.00925e+09;0.000394756;-1.00777
1.01158e+09;-0.00427147;-1.00544
1.01391e+09;-0.0089157;-1.00306
1.01625e+09;-0.0135374;-1.00065
1.01859e+09;-0.0181362;-0.998205
1.02094e+09;-0.0227115;-0.99572
1.02329e+09;-0.0272629;-0.993199
1.02565e+09;-0.0317898;-0.990641
1.02802e+09;-0.0362918;-0.988047
1.03039e+09;-0.0407685;-0.985418
1.03276e+09;-0.0452194;-0.982754
1.03514e+09;-0.0496441;-0.980055
1.03753e+09;-0.054042;-0.977321
1.03992e+09;-0.0584128;-0.974554
1.04232e+09;-0.0627561;-0.971753
1.04472e+09;-0.0670714;-0.968918
1.04713e+09;-0.0713583;-0.966051
1.04954e+09;-0.0756164;-0.963152
1.05196e+09;-0.0798453;-0.96022
1.05439e+09;-0.0840446;-0.957257
1.05682e+09;-0.088214;-0.954262
1.05925e+09;-0.092353;-0.951237
1.0617e+09;-0.0964614;-0.948182
1.06414e+09;-0.100539;-0.945096
1.0666e+09;-0.104585;-0.941982
1.06905e+09;-0.108599;-0.938838
1.07152e+09;-0.112581;-0.935666
1.07399e+09;-0.11653;-0.932466
1.07647e+09;-0.120447;-0.929239
1.07895e+09;-0.124331;-0.925984
