"acfrequency";"number";"r tang";"i tang"
4.37522e+09;18;13.6237;0
4.38531e+09;18;5.92585;0
4.39542e+09;18;3.78639;0
4.40555e+09;18;2.78197;0
4.4157e+09;18;2.19871;0
4.42588e+09;18;1.81762;0
4.43609e+09;18;1.54911;0
4.44631e+09;18;1.34972;0
4.45656e+09;18;1.1958;0
4.46684e+09;18;1.07338;0
4.47713e+09;18;0.973699;0
4.48745e+09;18;0.890953;0
4.4978e+09;18;0.821165;0
4.50817e+09;18;0.761512;0
4.51856e+09;18;0.709935;0
4.52898e+09;18;0.664899;0
4.53942e+09;18;0.625232;0
4.54988e+09;18;0.590029;0
4.56037e+09;18;0.558576;0
4.57088e+09;18;0.530304;0
4.58142e+09;18;0.504753;0
4.59198e+09;18;0.481549;0
4.60257e+09;18;0.460383;0
4.61318e+09;18;0.440996;0
4.62381e+09;18;0.423174;0
4.63447e+09;18;0.406735;0
4.64515e+09;18;0.391523;0
4.65586e+09;18;0.377406;0
4.66659e+09;18;0.364269;0
4.67735e+09;18;0.352015;0
4.68813e+09;18;0.340556;0
4.69894e+09;18;0.329819;0
4.70977e+09;18;0.319736;0
4.72063e+09;18;0.310249;0
4.73151e+09;18;0.301308;0
4.74242e+09;18;0.292867;0
4.75335e+09;18;0.284883;0
4.76431e+09;18;0.277323;0
4.77529e+09;18;0.270151;0
4.7863e+09;18;0.26334;0
4.79733e+09;18;0.256863;0
4.80839e+09;18;0.250695;0
4.81948e+09;18;0.244815;0
4.83059e+09;18;0.239204;0
4.84172e+09;18;0.233842;0
4.85289e+09;18;0.228715;0
4.86407e+09;18;0.223806;0
4.87528e+09;18;0.219103;0
4.88652e+09;18;0.214592;0
4.89779e+09;18;0.210262;0
4.90908e+09;18;0.206102;0
4.9204e+09;18;0.202103;0
4.93174e+09;18;0.198255;0
4.94311e+09;18;0.194549;0
4.9545e+09;18;0.190979;0
4.96592e+09;18;0.187536;0
4.97737e+09;18;0.184214;0
4.98884e+09;18;0.181007;0
5.00035e+09;18;0.177909;0
5.01187e+09;18;0.174914;0
5.02343e+09;18;0.172018;0
5.03501e+09;18;0.169215;0
5.04661e+09;18;0.1665;0
5.05825e+09;18;0.163871;0
5.06991e+09;18;0.161323;0
5.08159e+09;18;0.158852;0
5.09331e+09;18;0.156454;0
5.10505e+09;18;0.154127;0
5.11682e+09;18;0.151868;0
5.12861e+09;18;0.149673;0
5.14044e+09;18;0.14754;0
5.15229e+09;18;0.145466;0
5.16416e+09;18;0.143448;0
5.17607e+09;18;0.141486;0
5.188e+09;18;0.139575;0
5.19996e+09;18;0.137715;0
5.21195e+09;18;0.135902;0
5.22396e+09;18;0.134137;0
5.236e+09;18;0.132416;0
5.24807e+09;18;0.130737;0
5.26017e+09;18;0.1291;0
5.2723e+09;18;0.127503;0
5.28445e+09;18;0.125945;0
5.29663e+09;18;0.124423;0
5.30884e+09;18;0.122937;0
5.32108e+09;18;0.121485;0
5.33335e+09;18;0.120067;0
5.34564e+09;18;0.118681;0
5.35797e+09;18;0.117325;0
5.37032e+09;18;0.116;0
5.3827e+09;18;0.114704;0
5.39511e+09;18;0.113436;0
5.40754e+09;18;0.112195;0
5.42001e+09;18;0.11098;0
5.4325e+09;18;0.109791;0
5.44503e+09;18;0.108626;0
5.45758e+09;18;0.107485;0
5.47016e+09;18;0.106368;0
5.48277e+09;18;0.105273;0
5.49541e+09;18;0.104199;0
5.50808e+09;18;0.103147;0
5.52077e+09;18;0.102115;0
5.5335e+09;18;0.101103;0
5.54626e+09;18;0.100111;0
5.55904e+09;18;0.0991372;0
5.57186e+09;18;0.0981817;0
5.5847e+09;18;0.097244;0
5.59758e+09;18;0.0963235;0
5.61048e+09;18;0.0954197;0
5.62341e+09;18;0.0945322;0
5.63638e+09;18;0.0936607;0
5.64937e+09;18;0.0928045;0
5.66239e+09;18;0.0919634;0
5.67545e+09;18;0.0911369;0
5.68853e+09;18;0.0903246;0
5.70164e+09;18;0.0895263;0
5.71479e+09;18;0.0887414;0
5.72796e+09;18;0.0879698;0
5.74116e+09;18;0.087211;0
5.7544e+09;18;0.0864647;0
5.76766e+09;18;0.0857306;0
5.78096e+09;18;0.0850084;0
5.79429e+09;18;0.0842979;0
5.80764e+09;18;0.0835987;0
5.82103e+09;18;0.0829105;0
5.83445e+09;18;0.0822332;0
5.8479e+09;18;0.0815664;0
5.86138e+09;18;0.0809099;0
5.87489e+09;18;0.0802635;0
5.88844e+09;18;0.0796269;0
5.90201e+09;18;0.0789999;0
5.91562e+09;18;0.0783823;0
5.92925e+09;18;0.0777739;0
5.94292e+09;18;0.0771744;0
5.95662e+09;18;0.0765837;0
5.97035e+09;18;0.0760016;0
5.98412e+09;18;0.0754279;0
5.99791e+09;18;0.0748623;0
6.01174e+09;18;0.0743048;0
6.0256e+09;18;0.0737552;0
6.03949e+09;18;0.0732132;0
6.05341e+09;18;0.0726788;0
6.06736e+09;18;0.0721517;0
6.08135e+09;18;0.0716318;0
6.09537e+09;18;0.071119;0
6.10942e+09;18;0.0706131;0
6.1235e+09;18;0.070114;0
6.13762e+09;18;0.0696216;0
6.15177e+09;18;0.0691356;0
6.16595e+09;18;0.068656;0
6.18016e+09;18;0.0681827;0
6.19441e+09;18;0.0677155;0
6.20869e+09;18;0.0672543;0
6.223e+09;18;0.0667989;0
6.23735e+09;18;0.0663494;0
6.25173e+09;18;0.0659055;0
6.26614e+09;18;0.0654672;0
6.28058e+09;18;0.0650343;0
6.29506e+09;18;0.0646068;0
6.30957e+09;18;0.0641845;0
6.32412e+09;18;0.0637674;0
6.3387e+09;18;0.0633553;0
6.35331e+09;18;0.0629482;0
6.36796e+09;18;0.0625459;0
6.38263e+09;18;0.0621484;0
6.39735e+09;18;0.0617557;0
6.4121e+09;18;0.0613675;0
6.42688e+09;18;0.0609839;0
6.44169e+09;18;0.0606047;0
6.45654e+09;18;0.0602298;0
6.47143e+09;18;0.0598593;0
6.48634e+09;18;0.059493;0
6.5013e+09;18;0.0591308;0
6.51628e+09;18;0.0587727;0
6.53131e+09;18;0.0584187;0
6.54636e+09;18;0.0580685;0
6.56145e+09;18;0.0577222;0
6.57658e+09;18;0.0573797;0
6.59174e+09;18;0.057041;0
6.60693e+09;18;0.0567059;0
6.62217e+09;18;0.0563745;0
6.63743e+09;18;0.0560466;0
6.65273e+09;18;0.0557222;0
6.66807e+09;18;0.0554012;0
6.68344e+09;18;0.0550836;0
6.69885e+09;18;0.0547694;0
6.71429e+09;18;0.0544584;0
6.72977e+09;18;0.0541507;0
6.74528e+09;18;0.0538462;0
6.76083e+09;18;0.0535447;0
6.77642e+09;18;0.0532464;0
6.79204e+09;18;0.052951;0
6.80769e+09;18;0.0526587;0
6.82339e+09;18;0.0523693;0
6.83912e+09;18;0.0520827;0
6.85488e+09;18;0.051799;0
6.87068e+09;18;0.0515182;0
6.88652e+09;18;0.05124;0
6.9024e+09;18;0.0509646;0
6.91831e+09;18;0.0506919;0
6.93426e+09;18;0.0504218;0
6.95024e+09;18;0.0501543;0
6.96627e+09;18;0.0498894;0
6.98232e+09;18;0.049627;0
6.99842e+09;18;0.0493671;0
7.01455e+09;18;0.0491096;0
7.03072e+09;18;0.0488545;0
7.04693e+09;18;0.0486019;0
7.06318e+09;18;0.0483515;0
7.07946e+09;18;0.0481035;0
7.09578e+09;18;0.0478578;0
7.11214e+09;18;0.0476143;0
7.12853e+09;18;0.047373;0
7.14496e+09;18;0.0471339;0
7.16143e+09;18;0.0468969;0
7.17794e+09;18;0.0466621;0
7.19449e+09;18;0.0464294;0
7.21107e+09;18;0.0461987;0
7.2277e+09;18;0.0459701;0
7.24436e+09;18;0.0457435;0
7.26106e+09;18;0.0455189;0
7.2778e+09;18;0.0452962;0
7.29458e+09;18;0.0450755;0
7.31139e+09;18;0.0448566;0
7.32825e+09;18;0.0446397;0
7.34514e+09;18;0.0444246;0
7.36207e+09;18;0.0442113;0
7.37904e+09;18;0.0439998;0
7.39605e+09;18;0.0437902;0
7.4131e+09;18;0.0435822;0
7.43019e+09;18;0.043376;0
7.44732e+09;18;0.0431716;0
7.46449e+09;18;0.0429688;0
7.4817e+09;18;0.0427677;0
7.49894e+09;18;0.0425682;0
7.51623e+09;18;0.0423704;0
7.53356e+09;18;0.0421741;0
7.55092e+09;18;0.0419795;0
7.56833e+09;18;0.0417864;0
7.58578e+09;18;0.0415949;0
7.60326e+09;18;0.0414049;0
7.62079e+09;18;0.0412164;0
7.63836e+09;18;0.0410294;0
7.65597e+09;18;0.0408439;0
7.67361e+09;18;0.0406599;0
7.6913e+09;18;0.0404772;0
7.70903e+09;18;0.040296;0
7.72681e+09;18;0.0401162;0
7.74462e+09;18;0.0399378;0
7.76247e+09;18;0.0397608;0
7.78037e+09;18;0.0395851;0
7.7983e+09;18;0.0394107;0
7.81628e+09;18;0.0392377;0
7.8343e+09;18;0.039066;0
7.85236e+09;18;0.0388955;0
7.87046e+09;18;0.0387264;0
7.8886e+09;18;0.0385585;0
7.90679e+09;18;0.0383918;0
7.92501e+09;18;0.0382264;0
7.94328e+09;18;0.0380622;0
7.96159e+09;18;0.0378992;0
7.97995e+09;18;0.0377374;0
7.99834e+09;18;0.0375768;0
8.01678e+09;18;0.0374173;0
8.03526e+09;18;0.037259;0
8.05378e+09;18;0.0371018;0
8.07235e+09;18;0.0369458;0
8.09096e+09;18;0.0367909;0
8.10961e+09;18;0.036637;0
8.12831e+09;18;0.0364843;0
8.14704e+09;18;0.0363326;0
8.16582e+09;18;0.036182;0
8.18465e+09;18;0.0360325;0
8.20352e+09;18;0.0358839;0
8.22243e+09;18;0.0357365;0
8.24138e+09;18;0.03559;0
8.26038e+09;18;0.0354446;0
8.27942e+09;18;0.0353001;0
8.29851e+09;18;0.0351566;0
8.31764e+09;18;0.0350141;0
8.33681e+09;18;0.0348726;0
8.35603e+09;18;0.0347321;0
8.37529e+09;18;0.0345924;0
8.3946e+09;18;0.0344538;0
8.41395e+09;18;0.034316;0
8.43335e+09;18;0.0341791;0
8.45279e+09;18;0.0340432;0
8.47227e+09;18;0.0339082;0
8.4918e+09;18;0.033774;0
8.51138e+09;18;0.0336408;0
8.531e+09;18;0.0335084;0
8.55067e+09;18;0.0333768;0
8.57038e+09;18;0.0332461;0
8.59014e+09;18;0.0331163;0
8.60994e+09;18;0.0329873;0
8.62979e+09;18;0.0328591;0
8.64968e+09;18;0.0327318;0
8.66962e+09;18;0.0326052;0
8.6896e+09;18;0.0324795;0
8.70964e+09;18;0.0323545;0
8.72971e+09;18;0.0322304;0
8.74984e+09;18;0.032107;0
8.77001e+09;18;0.0319844;0
8.79023e+09;18;0.0318625;0
8.81049e+09;18;0.0317415;0
8.8308e+09;18;0.0316211;0
8.85116e+09;18;0.0315015;0
8.87156e+09;18;0.0313827;0
8.89201e+09;18;0.0312645;0
8.91251e+09;18;0.0311471;0
8.93305e+09;18;0.0310304;0
8.95365e+09;18;0.0309145;0
8.97429e+09;18;0.0307992;0
8.99498e+09;18;0.0306846;0
9.01571e+09;18;0.0305707;0
9.03649e+09;18;0.0304575;0
9.05733e+09;18;0.0303449;0
9.07821e+09;18;0.030233;0
9.09913e+09;18;0.0301218;0
9.12011e+09;18;0.0300113;0
9.14113e+09;18;0.0299014;0
9.1622e+09;18;0.0297921;0
9.18333e+09;18;0.0296835;0
9.2045e+09;18;0.0295755;0
9.22571e+09;18;0.0294681;0
9.24698e+09;18;0.0293614;0
9.2683e+09;18;0.0292553;0
9.28966e+09;18;0.0291498;0
9.31108e+09;18;0.0290448;0
9.33254e+09;18;0.0289405;0
9.35406e+09;18;0.0288368;0
9.37562e+09;18;0.0287337;0
9.39723e+09;18;0.0286312;0
9.4189e+09;18;0.0285292;0
9.44061e+09;18;0.0284278;0
9.46237e+09;18;0.028327;0
9.48418e+09;18;0.0282267;0
9.50605e+09;18;0.028127;0
9.52796e+09;18;0.0280279;0
9.54993e+09;18;0.0279293;0
9.57194e+09;18;0.0278312;0
9.59401e+09;18;0.0277337;0
9.61612e+09;18;0.0276367;0
9.63829e+09;18;0.0275403;0
9.66051e+09;18;0.0274444;0
9.68278e+09;18;0.027349;0
9.7051e+09;18;0.0272541;0
9.72747e+09;18;0.0271597;0
9.7499e+09;18;0.0270658;0
9.77237e+09;18;0.0269725;0
9.7949e+09;18;0.0268796;0
9.81748e+09;18;0.0267873;0
9.84011e+09;18;0.0266954;0
9.86279e+09;18;0.026604;0
9.88553e+09;18;0.0265131;0
9.90832e+09;18;0.0264227;0
9.93116e+09;18;0.0263327;0
9.95405e+09;18;0.0262432;0
9.977e+09;18;0.0261542;0
1e+10;18;0.0260657;0
1e+09;19;0.0111567;0
1.00231e+09;19;0.0111852;0
1.00462e+09;19;0.0112137;0
1.00693e+09;19;0.0112423;0
1.00925e+09;19;0.011271;0
1.01158e+09;19;0.0112998;0
1.01391e+09;19;0.0113287;0
1.01625e+09;19;0.0113577;0
1.01859e+09;19;0.0113868;0
1.02094e+09;19;0.0114159;0
1.02329e+09;19;0.0114451;0
1.02565e+09;19;0.0114745;0
1.02802e+09;19;0.0115039;0
1.03039e+09;19;0.0115334;0
1.03276e+09;19;0.011563;0
1.03514e+09;19;0.0115927;0
1.03753e+09;19;0.0116224;0
1.03992e+09;19;0.0116523;0
1.04232e+09;19;0.0116823;0
1.04472e+09;19;0.0117123;0
1.04713e+09;19;0.0117425;0
1.04954e+09;19;0.0117727;0
1.05196e+09;19;0.011803;0
1.05439e+09;19;0.0118334;0
1.05682e+09;19;0.011864;0
1.05925e+09;19;0.0118946;0
1.0617e+09;19;0.0119253;0
1.06414e+09;19;0.0119561;0
1.0666e+09;19;0.011987;0
1.06905e+09;19;0.012018;0
1.07152e+09;19;0.0120491;0
1.07399e+09;19;0.0120803;0
1.07647e+09;19;0.0121115;0
1.07895e+09;19;0.0121429;0
1.08143e+09;19;0.0121744;0
1.08393e+09;19;0.012206;0
1.08643e+09;19;0.0122377;0
1.08893e+09;19;0.0122695;0
1.09144e+09;19;0.0123013;0
1.09396e+09;19;0.0123333;0
1.09648e+09;19;0.0123654;0
1.09901e+09;19;0.0123976;0
1.10154e+09;19;0.0124299;0
1.10408e+09;19;0.0124623;0
1.10662e+09;19;0.0124947;0
1.10917e+09;19;0.0125273;0
1.11173e+09;19;0.01256;0
1.11429e+09;19;0.0125928;0
1.11686e+09;19;0.0126257;0
1.11944e+09;19;0.0126588;0
1.12202e+09;19;0.0126919;0
1.1246e+09;19;0.0127251;0
1.1272e+09;19;0.0127584;0
1.1298e+09;19;0.0127919;0
1.1324e+09;19;0.0128254;0
1.13501e+09;19;0.0128591;0
1.13763e+09;19;0.0128928;0
1.14025e+09;19;0.0129267;0
1.14288e+09;19;0.0129607;0
1.14551e+09;19;0.0129948;0
1.14815e+09;19;0.013029;0
1.1508e+09;19;0.0130633;0
1.15345e+09;19;0.0130977;0
1.15611e+09;19;0.0131322;0
1.15878e+09;19;0.0131669;0
1.16145e+09;19;0.0132016;0
1.16413e+09;19;0.0132365;0
1.16681e+09;19;0.0132715;0
1.1695e+09;19;0.0133066;0
1.1722e+09;19;0.0133418;0
1.1749e+09;19;0.0133772;0
1.17761e+09;19;0.0134126;0
1.18032e+09;19;0.0134482;0
1.18304e+09;19;0.0134839;0
1.18577e+09;19;0.0135197;0
1.1885e+09;19;0.0135556;0
1.19124e+09;19;0.0135916;0
1.19399e+09;19;0.0136278;0
1.19674e+09;19;0.0136641;0
1.1995e+09;19;0.0137005;0
1.20226e+09;19;0.013737;0
1.20504e+09;19;0.0137736;0
1.20781e+09;19;0.0138104;0
1.2106e+09;19;0.0138473;0
1.21339e+09;19;0.0138843;0
1.21619e+09;19;0.0139214;0
1.21899e+09;19;0.0139587;0
1.2218e+09;19;0.0139961;0
1.22462e+09;19;0.0140336;0
1.22744e+09;19;0.0140713;0
1.23027e+09;19;0.014109;0
1.2331e+09;19;0.0141469;0
1.23595e+09;19;0.0141849;0
1.2388e+09;19;0.0142231;0
1.24165e+09;19;0.0142614;0
1.24451e+09;19;0.0142998;0
1.24738e+09;19;0.0143384;0
1.25026e+09;19;0.014377;0
1.25314e+09;19;0.0144158;0
1.25603e+09;19;0.0144548;0
1.25893e+09;19;0.0144939;0
1.26183e+09;19;0.0145331;0
1.26474e+09;19;0.0145724;0
1.26765e+09;19;0.0146119;0
1.27057e+09;19;0.0146515;0
1.2735e+09;19;0.0146913;0
1.27644e+09;19;0.0147312;0
1.27938e+09;19;0.0147712;0
1.28233e+09;19;0.0148114;0
1.28529e+09;19;0.0148517;0
1.28825e+09;19;0.0148922;0
1.29122e+09;19;0.0149328;0
1.2942e+09;19;0.0149735;0
1.29718e+09;19;0.0150144;0
1.30017e+09;19;0.0150554;0
1.30317e+09;19;0.0150966;0
1.30617e+09;19;0.0151379;0
1.30918e+09;19;0.0151794;0
1.3122e+09;19;0.015221;0
1.31522e+09;19;0.0152628;0
1.31826e+09;19;0.0153047;0
1.3213e+09;19;0.0153467;0
1.32434e+09;19;0.0153889;0
1.32739e+09;19;0.0154313;0
1.33045e+09;19;0.0154738;0
1.33352e+09;19;0.0155165;0
1.3366e+09;19;0.0155593;0
1.33968e+09;19;0.0156022;0
1.34276e+09;19;0.0156454;0
1.34586e+09;19;0.0156886;0
1.34896e+09;19;0.0157321;0
1.35207e+09;19;0.0157757;0
1.35519e+09;19;0.0158194;0
1.35831e+09;19;0.0158633;0
1.36144e+09;19;0.0159074;0
1.36458e+09;19;0.0159516;0
1.36773e+09;19;0.015996;0
1.37088e+09;19;0.0160406;0
1.37404e+09;19;0.0160853;0
1.37721e+09;19;0.0161302;0
1.38038e+09;19;0.0161752;0
1.38357e+09;19;0.0162204;0
1.38676e+09;19;0.0162658;0
1.38995e+09;19;0.0163114;0
1.39316e+09;19;0.0163571;0
1.39637e+09;19;0.016403;0
1.39959e+09;19;0.016449;0
1.40281e+09;19;0.0164953;0
1.40605e+09;19;0.0165417;0
1.40929e+09;19;0.0165882;0
1.41254e+09;19;0.016635;0
1.41579e+09;19;0.0166819;0
1.41906e+09;19;0.016729;0
1.42233e+09;19;0.0167763;0
1.42561e+09;19;0.0168237;0
1.42889e+09;19;0.0168714;0
1.43219e+09;19;0.0169192;0
1.43549e+09;19;0.0169672;0
1.4388e+09;19;0.0170154;0
1.44212e+09;19;0.0170637;0
1.44544e+09;19;0.0171123;0
1.44877e+09;19;0.017161;0
1.45211e+09;19;0.01721;0
1.45546e+09;19;0.0172591;0
1.45881e+09;19;0.0173084;0
1.46218e+09;19;0.0173579;0
1.46555e+09;19;0.0174075;0
1.46893e+09;19;0.0174574;0
1.47231e+09;19;0.0175075;0
1.47571e+09;19;0.0175577;0
1.47911e+09;19;0.0176082;0
1.48252e+09;19;0.0176589;0
1.48594e+09;19;0.0177097;0
1.48936e+09;19;0.0177608;0
1.49279e+09;19;0.017812;0
1.49624e+09;19;0.0178635;0
1.49968e+09;19;0.0179151;0
1.50314e+09;19;0.017967;0
1.50661e+09;19;0.0180191;0
1.51008e+09;19;0.0180713;0
1.51356e+09;19;0.0181238;0
1.51705e+09;19;0.0181765;0
1.52055e+09;19;0.0182294;0
1.52405e+09;19;0.0182825;0
1.52757e+09;19;0.0183358;0
1.53109e+09;19;0.0183894;0
1.53462e+09;19;0.0184431;0
1.53815e+09;19;0.0184971;0
1.5417e+09;19;0.0185513;0
1.54525e+09;19;0.0186057;0
1.54882e+09;19;0.0186603;0
1.55239e+09;19;0.0187152;0
1.55597e+09;19;0.0187703;0
1.55955e+09;19;0.0188256;0
1.56315e+09;19;0.0188811;0
1.56675e+09;19;0.0189368;0
1.57036e+09;19;0.0189928;0
1.57398e+09;19;0.019049;0
1.57761e+09;19;0.0191055;0
1.58125e+09;19;0.0191622;0
1.58489e+09;19;0.0192191;0
1.58855e+09;19;0.0192762;0
1.59221e+09;19;0.0193336;0
1.59588e+09;19;0.0193913;0
1.59956e+09;19;0.0194491;0
1.60325e+09;19;0.0195073;0
1.60694e+09;19;0.0195656;0
1.61065e+09;19;0.0196242;0
1.61436e+09;19;0.0196831;0
1.61808e+09;19;0.0197422;0
1.62181e+09;19;0.0198015;0
1.62555e+09;19;0.0198611;0
1.6293e+09;19;0.019921;0
1.63305e+09;19;0.0199811;0
1.63682e+09;19;0.0200415;0
1.64059e+09;19;0.0201021;0
1.64437e+09;19;0.020163;0
1.64816e+09;19;0.0202241;0
1.65196e+09;19;0.0202856;0
1.65577e+09;19;0.0203472;0
1.65959e+09;19;0.0204092;0
1.66341e+09;19;0.0204714;0
1.66725e+09;19;0.0205339;0
1.67109e+09;19;0.0205967;0
1.67494e+09;19;0.0206597;0
1.6788e+09;19;0.020723;0
1.68267e+09;19;0.0207866;0
1.68655e+09;19;0.0208505;0
1.69044e+09;19;0.0209147;0
1.69434e+09;19;0.0209791;0
1.69824e+09;19;0.0210438;0
1.70216e+09;19;0.0211089;0
1.70608e+09;19;0.0211742;0
1.71002e+09;19;0.0212398;0
1.71396e+09;19;0.0213057;0
1.71791e+09;19;0.0213719;0
1.72187e+09;19;0.0214384;0
1.72584e+09;19;0.0215051;0
1.72982e+09;19;0.0215722;0
1.7338e+09;19;0.0216396;0
1.7378e+09;19;0.0217073;0
1.74181e+09;19;0.0217754;0
1.74582e+09;19;0.0218437;0
1.74985e+09;19;0.0219123;0
1.75388e+09;19;0.0219813;0
1.75792e+09;19;0.0220506;0
1.76198e+09;19;0.0221201;0
1.76604e+09;19;0.0221901;0
1.77011e+09;19;0.0222603;0
1.77419e+09;19;0.0223309;0
1.77828e+09;19;0.0224018;0
1.78238e+09;19;0.022473;0
1.78649e+09;19;0.0225446;0
1.79061e+09;19;0.0226165;0
1.79473e+09;19;0.0226887;0
1.79887e+09;19;0.0227613;0
1.80302e+09;19;0.0228342;0
1.80717e+09;19;0.0229075;0
1.81134e+09;19;0.0229811;0
1.81552e+09;19;0.0230551;0
1.8197e+09;19;0.0231294;0
1.8239e+09;19;0.0232041;0
1.8281e+09;19;0.0232792;0
1.83231e+09;19;0.0233546;0
1.83654e+09;19;0.0234304;0
1.84077e+09;19;0.0235065;0
1.84502e+09;19;0.023583;0
1.84927e+09;19;0.0236599;0
1.85353e+09;19;0.0237372;0
1.8578e+09;19;0.0238148;0
1.86209e+09;19;0.0238929;0
1.86638e+09;19;0.0239713;0
1.87068e+09;19;0.0240501;0
1.87499e+09;19;0.0241293;0
1.87932e+09;19;0.0242089;0
1.88365e+09;19;0.0242889;0
1.88799e+09;19;0.0243693;0
1.89234e+09;19;0.0244501;0
1.89671e+09;19;0.0245313;0
1.90108e+09;19;0.0246129;0
1.90546e+09;19;0.0246949;0
1.90985e+09;19;0.0247773;0
1.91426e+09;19;0.0248602;0
1.91867e+09;19;0.0249435;0
1.92309e+09;19;0.0250272;0
1.92752e+09;19;0.0251113;0
1.93197e+09;19;0.0251959;0
1.93642e+09;19;0.0252809;0
1.94089e+09;19;0.0253664;0
1.94536e+09;19;0.0254523;0
1.94984e+09;19;0.0255386;0
1.95434e+09;19;0.0256254;0
1.95884e+09;19;0.0257126;0
1.96336e+09;19;0.0258004;0
1.96789e+09;19;0.0258885;0
1.97242e+09;19;0.0259772;0
1.97697e+09;19;0.0260663;0
1.98153e+09;19;0.0261559;0
1.98609e+09;19;0.0262459;0
1.99067e+09;19;0.0263365;0
1.99526e+09;19;0.0264275;0
1.99986e+09;19;0.026519;0
2.00447e+09;19;0.026611;0
2.00909e+09;19;0.0267035;0
2.01372e+09;19;0.0267966;0
2.01837e+09;19;0.0268901;0
2.02302e+09;19;0.0269841;0
2.02768e+09;19;0.0270787;0
2.03236e+09;19;0.0271737;0
2.03704e+09;19;0.0272693;0
2.04174e+09;19;0.0273655;0
2.04644e+09;19;0.0274621;0
2.05116e+09;19;0.0275593;0
2.05589e+09;19;0.0276571;0
2.06063e+09;19;0.0277554;0
2.06538e+09;19;0.0278542;0
2.07014e+09;19;0.0279536;0
2.07491e+09;19;0.0280536;0
2.0797e+09;19;0.0281541;0
2.08449e+09;19;0.0282552;0
2.0893e+09;19;0.0283569;0
2.09411e+09;19;0.0284592;0
2.09894e+09;19;0.028562;0
2.10378e+09;19;0.0286655;0
2.10863e+09;19;0.0287695;0
2.11349e+09;19;0.0288741;0
2.11836e+09;19;0.0289794;0
2.12324e+09;19;0.0290853;0
2.12814e+09;19;0.0291918;0
2.13304e+09;19;0.0292989;0
2.13796e+09;19;0.0294067;0
2.14289e+09;19;0.0295151;0
2.14783e+09;19;0.0296241;0
2.15278e+09;19;0.0297338;0
2.15774e+09;19;0.0298441;0
2.16272e+09;19;0.0299551;0
2.1677e+09;19;0.0300668;0
2.1727e+09;19;0.0301792;0
2.17771e+09;19;0.0302922;0
2.18273e+09;19;0.0304059;0
2.18776e+09;19;0.0305203;0
2.1928e+09;19;0.0306355;0
2.19786e+09;19;0.0307513;0
2.20293e+09;19;0.0308678;0
2.208e+09;19;0.0309851;0
2.21309e+09;19;0.0311031;0
2.2182e+09;19;0.0312218;0
2.22331e+09;19;0.0313413;0
2.22844e+09;19;0.0314615;0
2.23357e+09;19;0.0315825;0
2.23872e+09;19;0.0317042;0
2.24388e+09;19;0.0318267;0
2.24905e+09;19;0.03195;0
2.25424e+09;19;0.0320741;0
2.25944e+09;19;0.032199;0
2.26464e+09;19;0.0323247;0
2.26986e+09;19;0.0324512;0
2.2751e+09;19;0.0325785;0
2.28034e+09;19;0.0327067;0
2.2856e+09;19;0.0328356;0
2.29087e+09;19;0.0329655;0
2.29615e+09;19;0.0330962;0
2.30144e+09;19;0.0332277;0
2.30675e+09;19;0.0333601;0
2.31206e+09;19;0.0334934;0
2.31739e+09;19;0.0336276;0
2.32274e+09;19;0.0337627;0
2.32809e+09;19;0.0338987;0
2.33346e+09;19;0.0340356;0
2.33884e+09;19;0.0341735;0
2.34423e+09;19;0.0343123;0
2.34963e+09;19;0.034452;0
2.35505e+09;19;0.0345927;0
2.36048e+09;19;0.0347344;0
2.36592e+09;19;0.034877;0
2.37137e+09;19;0.0350207;0
2.37684e+09;19;0.0351653;0
2.38232e+09;19;0.035311;0
2.38781e+09;19;0.0354576;0
2.39332e+09;19;0.0356053;0
2.39883e+09;19;0.0357541;0
2.40436e+09;19;0.0359039;0
2.40991e+09;19;0.0360548;0
2.41546e+09;19;0.0362067;0
2.42103e+09;19;0.0363598;0
2.42661e+09;19;0.0365139;0
2.4322e+09;19;0.0366692;0
2.43781e+09;19;0.0368256;0
2.44343e+09;19;0.0369831;0
2.44906e+09;19;0.0371418;0
2.45471e+09;19;0.0373017;0
2.46037e+09;19;0.0374627;0
2.46604e+09;19;0.037625;0
2.47172e+09;19;0.0377885;0
2.47742e+09;19;0.0379531;0
2.48313e+09;19;0.0381191;0
2.48886e+09;19;0.0382862;0
2.49459e+09;19;0.0384547;0
2.50035e+09;19;0.0386244;0
2.50611e+09;19;0.0387954;0
2.51189e+09;19;0.0389678;0
2.51768e+09;19;0.0391414;0
2.52348e+09;19;0.0393164;0
2.5293e+09;19;0.0394928;0
2.53513e+09;19;0.0396706;0
2.54097e+09;19;0.0398497;0
2.54683e+09;19;0.0400303;0
2.5527e+09;19;0.0402123;0
2.55859e+09;19;0.0403957;0
2.56448e+09;19;0.0405806;0
2.5704e+09;19;0.040767;0
2.57632e+09;19;0.0409549;0
2.58226e+09;19;0.0411443;0
2.58821e+09;19;0.0413352;0
2.59418e+09;19;0.0415277;0
2.60016e+09;19;0.0417218;0
2.60615e+09;19;0.0419175;0
2.61216e+09;19;0.0421148;0
2.61818e+09;19;0.0423138;0
2.62422e+09;19;0.0425144;0
2.63027e+09;19;0.0427167;0
2.63633e+09;19;0.0429206;0
2.64241e+09;19;0.0431264;0
2.6485e+09;19;0.0433338;0
2.65461e+09;19;0.0435431;0
2.66073e+09;19;0.0437541;0
